Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16
7751-UX,90,0,109,¡û,60,187706,2487857,120.3946,22.4892,,2018/1/9 13:50,604330,37,60,830024
7751-UX,90,0,109,¡û,60,187706,2487857,120.3946,22.4892,,2018/1/9 13:50,604330,0,60,830024
7751-UX,90,0,109,¡û,60,187706,2487845,120.3946,22.4891,,2018/1/9 13:51,604330,12,60,830024
7751-UX,90,1,17,¡ù,50,187675,2487768,120.3943,22.4884,,2018/1/9 13:52,107214,45,50,830024
7751-UX,90,0,17,¡ù,50,187675,2487768,120.3943,22.4884,,2018/1/9 13:52,107214,0,50,830024
7751-UX,90,1,17,¡ù,50,187675,2487768,120.3943,22.4884,,2018/1/9 13:53,107214,0,50,830024
7751-UX,90,1,125,¡û,50,187748,2487956,120.395,22.4901,,2018/1/9 13:54,107214,164,50,830024
7751-UX,90,0,182,¡õ,50,187748,2487945,120.395,22.49,,2018/1/9 13:55,107214,11,50,830024
7751-UX,90,0,184,¡õ,50,187963,2487590,120.3971,22.4868,,2018/1/9 13:57,22813,22,50,830024
7751-UX,90,1,183,¡õ,50,187963,2487579,120.3971,22.4867,,2018/1/9 13:57,107219,11,50,830024
7751-UX,90,2,360,¡ô,50,188074,2487169,120.3982,22.483,,2018/1/9 13:59,364041,22,50,830024
7751-UX,90,1,360,¡ô,50,188074,2487169,120.3982,22.483,,2018/1/9 13:59,364041,0,50,830024
7751-UX,90,1,1,¡ô,50,188074,2487202,120.3982,22.4833,,2018/1/9 14:00,364041,33,50,830024
7751-UX,90,0,1,¡ô,50,188074,2487202,120.3982,22.4833,,2018/1/9 14:00,364041,0,50,830024
7751-UX,90,0,78,¡ù,50,188506,2487134,120.4024,22.4827,,2018/1/9 14:03,107220,125,50,830024
7751-UX,90,1,78,¡ù,50,188496,2487134,120.4023,22.4827,,2018/1/9 14:03,107220,10,50,830024
7751-UX,90,0,78,¡ù,50,188496,2487134,120.4023,22.4827,,2018/1/9 14:04,107220,0,50,830024
7751-UX,90,0,347,¡ø,50,189307,2486721,120.4102,22.479,,2018/1/9 14:07,107220,178,50,830024
7751-UX,90,0,347,¡ø,50,189307,2486732,120.4102,22.4791,,2018/1/9 14:08,107220,11,50,830024
7751-UX,90,0,347,¡ø,50,189307,2486732,120.4102,22.4791,,2018/1/9 14:08,107220,0,50,830024
7751-UX,90,0,355,¡ô,50,189258,2487219,120.4097,22.4835,,2018/1/9 14:10,318218,11,50,830024
7751-UX,90,1,355,¡ô,50,189258,2487219,120.4097,22.4835,,2018/1/9 14:10,318218,0,50,830024
7751-UX,90,0,355,¡ô,50,189258,2487219,120.4097,22.4835,,2018/1/9 14:11,318218,0,50,830024
7751-UX,90,0,292,¡ø,50,188180,2487877,120.3992,22.4894,,2018/1/9 14:13,364041,173,50,830024
7751-UX,90,0,291,¡ø,60,187985,2487944,120.3973,22.49,,2018/1/9 14:14,604344,206,60,830024
7751-UX,90,1,32,¡ù,60,188131,2488564,120.3987,22.4956,,2018/1/9 14:15,604344,0,60,830024
7751-UX,90,3,32,¡ù,60,188131,2488564,120.3987,22.4956,,2018/1/9 14:16,604344,0,60,830024
7751-UX,90,3,305,¡ø,60,188111,2488575,120.3985,22.4957,,2018/1/9 14:16,604344,23,60,830024
7751-UX,90,2,305,¡ø,60,188121,2488575,120.3986,22.4957,,2018/1/9 14:17,604344,10,60,830024
7751-UX,90,3,309,¡ø,60,188121,2488564,120.3986,22.4956,,2018/1/9 14:17,604344,11,60,830024
7751-UX,90,2,303,¡ø,60,188100,2488586,120.3984,22.4958,,2018/1/9 14:18,604344,30,60,830024
7751-UX,90,3,244,¡ú,50,188152,2488552,120.3989,22.4955,,2018/1/9 14:18,318212,62,50,830024
7751-UX,90,1,255,¡ú,60,188141,2488541,120.3988,22.4954,,2018/1/9 14:19,604344,16,60,830024
7751-UX,90,3,338,¡ø,50,188162,2488563,120.399,22.4956,,2018/1/9 14:19,107205,30,50,830024
7751-UX,90,2,325,¡ø,50,188152,2488563,120.3989,22.4956,,2018/1/9 14:20,318212,10,50,830024
7751-UX,90,2,319,¡ø,60,188141,2488530,120.3988,22.4953,,2018/1/9 14:20,604344,35,60,830024
7751-UX,90,2,319,¡ø,50,188152,2488552,120.3989,22.4955,,2018/1/9 14:21,318212,25,50,830024
7751-UX,90,1,356,¡ô,50,188152,2488575,120.3989,22.4957,,2018/1/9 14:22,318212,0,50,830024
7751-UX,90,1,34,¡ù,50,188152,2488575,120.3989,22.4957,,2018/1/9 14:22,318212,0,50,830024
7751-UX,90,2,34,¡ù,50,188162,2488552,120.399,22.4955,,2018/1/9 14:23,107205,11,50,830024
7751-UX,90,0,34,¡ù,50,188162,2488563,120.399,22.4956,,2018/1/9 14:24,107205,11,50,830024
7751-UX,90,2,34,¡ù,50,188162,2488563,120.399,22.4956,,2018/1/9 14:24,107205,0,50,830024
7751-UX,90,2,160,¡û,50,188162,2488530,120.399,22.4953,,2018/1/9 14:26,318212,11,50,830024
7751-UX,90,1,160,¡û,60,188141,2488541,120.3988,22.4954,,2018/1/9 14:27,604344,24,60,830024
7751-UX,90,2,160,¡û,60,188131,2488564,120.3987,22.4956,,2018/1/9 14:27,604344,25,60,830024
7751-UX,90,2,160,¡û,60,188131,2488552,120.3987,22.4955,,2018/1/9 14:28,604344,12,60,830024
7751-UX,90,0,265,¡ö,60,188131,2488541,120.3987,22.4954,,2018/1/9 14:29,604344,0,60,830024
7751-UX,90,0,265,¡ö,60,188141,2488541,120.3988,22.4954,,2018/1/9 14:29,604344,10,60,830024
7751-UX,90,0,265,¡ö,60,188141,2488541,120.3988,22.4954,,2018/1/9 14:30,604344,0,60,830024
7751-UX,90,0,265,¡ö,60,188141,2488541,120.3988,22.4954,,2018/1/9 14:30,604344,0,60,830024
7751-UX,90,0,4,¡ô,70,188051,2489095,120.3979,22.5004,,2018/1/9 14:32,7974,0,70,830024
7751-UX,90,1,312,¡ø,60,187877,2489439,120.3962,22.5035,,2018/1/9 14:33,604340,147,60,830024
7751-UX,90,0,351,¡ô,50,187816,2489606,120.3956,22.505,,2018/1/9 14:34,318215,46,50,830024
7751-UX,90,0,351,¡ô,50,187816,2489606,120.3956,22.505,,2018/1/9 14:35,318215,0,50,830024
7751-UX,90,1,351,¡ô,50,187816,2489595,120.3956,22.5049,,2018/1/9 14:35,318215,11,50,830024
7751-UX,90,0,351,¡ô,50,187827,2489606,120.3957,22.505,,2018/1/9 14:36,318215,16,50,830024
7751-UX,90,0,351,¡ô,50,187827,2489606,120.3957,22.505,,2018/1/9 14:36,318215,0,50,830024
7751-UX,90,0,351,¡ô,50,187827,2489606,120.3957,22.505,,2018/1/9 14:37,318215,0,50,830024
7751-UX,90,0,68,¡ù,70,187879,2489838,120.3962,22.5071,,2018/1/9 14:38,7977,15,70,830024
7751-UX,90,0,68,¡ù,70,187879,2489838,120.3962,22.5071,,2018/1/9 14:39,7977,0,70,830024
