°_ÂI,½n«×,¸g«×,¨´ÂI,½n«×,¸g«×,¶ZÂ÷,®É¶¡
33,22.50464054054054,120.36769324324324,182,22.513102631578953,120.38306578947369,2.2 km,7 mins
33,22.50464054054054,120.36769324324324,183,22.49026111111111,120.39714444444445,4.7 km,9 mins
33,22.50464054054054,120.36769324324324,184,22.511437777777783,120.39094222222221,3.2 km,8 mins
33,22.50464054054054,120.36769324324324,185,22.50393111111111,120.38273555555556,1.8 km,5 mins
33,22.50464054054054,120.36769324324324,186,22.499096875,120.3856375,2.4 km,6 mins
33,22.50464054054054,120.36769324324324,187,22.508329999999997,120.3784825,1.4 km,4 mins
33,22.50464054054054,120.36769324324324,188,22.51302368421053,120.4050447368421,6.0 km,11 mins
33,22.50464054054054,120.36769324324324,189,22.494022857142852,120.38309428571431,2.9 km,8 mins
33,22.50464054054054,120.36769324324324,190,22.484744,120.40126799999999,5.7 km,12 mins
33,22.50464054054054,120.36769324324324,191,22.507867647058827,120.36838235294118,0.5 km,2 mins
33,22.50464054054054,120.36769324324324,192,22.481488235294112,120.41107647058823,6.8 km,14 mins
34,22.509552272727277,120.39108068181818,35,22.48325061728395,120.39806296296295,4.3 km,11 mins
34,22.509552272727277,120.39108068181818,36,22.500876470588235,120.37320882352941,2.6 km,6 mins
34,22.509552272727277,120.39108068181818,37,22.48953043478261,120.39404260869566,3.8 km,9 mins
34,22.509552272727277,120.39108068181818,38,22.50384666666667,120.38062166666668,1.5 km,4 mins
34,22.509552272727277,120.39108068181818,39,22.500235106382977,120.38718723404257,1.6 km,5 mins
34,22.509552272727277,120.39108068181818,40,22.5288275,120.39824499999999,2.8 km,7 mins
34,22.509552272727277,120.39108068181818,41,22.50345303030303,120.39957878787878,2.2 km,5 mins
34,22.509552272727277,120.39108068181818,42,22.49896790123457,120.40645555555555,3.2 km,7 mins
34,22.509552272727277,120.39108068181818,43,22.51256333333333,120.3875,1.0 km,3 mins
34,22.509552272727277,120.39108068181818,44,22.52711935483871,120.39568387096773,2.7 km,7 mins
34,22.509552272727277,120.39108068181818,45,22.501993243243238,120.38973108108108,1.4 km,5 mins
34,22.509552272727277,120.39108068181818,46,22.52354893617021,120.39146170212764,2.3 km,6 mins
34,22.509552272727277,120.39108068181818,47,22.508796666666665,120.39610333333331,1.4 km,3 mins
34,22.509552272727277,120.39108068181818,48,22.517294444444445,120.39548611111113,1.9 km,5 mins
34,22.509552272727277,120.39108068181818,49,22.508111111111113,120.36582222222222,3.2 km,7 mins
34,22.509552272727277,120.39108068181818,50,22.5051525,120.397425,2.1 km,5 mins
34,22.509552272727277,120.39108068181818,51,22.50069633027523,120.39756513761469,2.3 km,5 mins
34,22.509552272727277,120.39108068181818,52,22.532973584905662,120.39753396226416,3.5 km,9 mins
34,22.509552272727277,120.39108068181818,53,22.520535064935064,120.40563896103895,2.7 km,6 mins
34,22.509552272727277,120.39108068181818,54,22.502841025641022,120.39413076923077,1.1 km,5 mins
34,22.509552272727277,120.39108068181818,55,22.49993035714286,120.38381428571428,1.7 km,5 mins
34,22.509552272727277,120.39108068181818,56,22.484710975609755,120.3971231707317,4.3 km,10 mins
34,22.509552272727277,120.39108068181818,57,22.510693103448283,120.40478965517241,2.1 km,5 mins
34,22.509552272727277,120.39108068181818,58,22.50340743801653,120.38433471074379,1.5 km,4 mins
34,22.509552272727277,120.39108068181818,59,22.52241935483871,120.38698064516129,3.1 km,7 mins
34,22.509552272727277,120.39108068181818,60,22.527132142857145,120.41031071428571,3.8 km,8 mins
34,22.509552272727277,120.39108068181818,61,22.50514736842105,120.37129824561406,2.4 km,6 mins
34,22.509552272727277,120.39108068181818,62,22.495528571428565,120.38896428571428,2.8 km,7 mins
34,22.509552272727277,120.39108068181818,63,22.48765,120.40488125,4.4 km,9 mins
34,22.509552272727277,120.39108068181818,64,22.51207,120.37868,1.9 km,6 mins
34,22.509552272727277,120.39108068181818,65,22.508175,120.40371499999999,2.5 km,6 mins
34,22.509552272727277,120.39108068181818,66,22.497044827586212,120.41501379310344,4.2 km,8 mins
34,22.509552272727277,120.39108068181818,67,22.51012962962963,120.37526543209877,2.2 km,7 mins
34,22.509552272727277,120.39108068181818,68,22.497920833333332,120.37595,2.5 km,6 mins
34,22.509552272727277,120.39108068181818,69,22.510571764705887,120.39401647058823,0.8 km,3 mins
34,22.509552272727277,120.39108068181818,70,22.5049921875,120.386653125,0.9 km,4 mins
34,22.509552272727277,120.39108068181818,71,22.48709756097561,120.39868292682928,4.0 km,9 mins
34,22.509552272727277,120.39108068181818,72,22.507578125,120.39134375,0.3 km,1 min
34,22.509552272727277,120.39108068181818,73,22.4956,120.38036046511627,2.6 km,8 mins
34,22.509552272727277,120.39108068181818,74,22.51563333333333,120.39493546099293,1.5 km,4 mins
34,22.509552272727277,120.39108068181818,75,22.489713414634146,120.39205365853658,3.8 km,9 mins
34,22.509552272727277,120.39108068181818,76,22.502016129032253,120.40342258064516,2.6 km,7 mins
34,22.509552272727277,120.39108068181818,77,22.517390909090906,120.41090909090909,3.2 km,8 mins
34,22.509552272727277,120.39108068181818,78,22.51936153846154,120.4000576923077,1.9 km,5 mins
34,22.509552272727277,120.39108068181818,79,22.509044444444445,120.39451851851852,1.2 km,4 mins
34,22.509552272727277,120.39108068181818,80,22.50705681818182,120.38671818181818,0.7 km,2 mins
34,22.509552272727277,120.39108068181818,81,22.48597741935484,120.39337096774193,4.2 km,10 mins
34,22.509552272727277,120.39108068181818,82,22.499914999999998,120.3903825,3.1 km,6 mins
34,22.509552272727277,120.39108068181818,83,22.518487234042553,120.3934680851064,2.2 km,5 mins
34,22.509552272727277,120.39108068181818,84,22.513334042553197,120.40190425531915,1.5 km,4 mins
34,22.509552272727277,120.39108068181818,85,22.48659142857143,120.40897142857143,4.9 km,10 mins
34,22.509552272727277,120.39108068181818,86,22.5218,120.41174285714285,3.7 km,8 mins
34,22.509552272727277,120.39108068181818,87,22.477585294117645,120.41123529411765,6.0 km,12 mins
34,22.509552272727277,120.39108068181818,88,22.478282142857147,120.40865714285714,6.0 km,13 mins
34,22.509552272727277,120.39108068181818,89,22.497585542168675,120.40750240963855,3.5 km,8 mins
34,22.509552272727277,120.39108068181818,90,22.493776190476193,120.3849904761905,2.7 km,7 mins
34,22.509552272727277,120.39108068181818,91,22.50349297297297,120.39100810810812,0.9 km,4 mins
34,22.509552272727277,120.39108068181818,92,22.49117857142857,120.39340952380951,3.5 km,8 mins
34,22.509552272727277,120.39108068181818,93,22.49735375,120.38381000000001,2.1 km,6 mins
34,22.509552272727277,120.39108068181818,94,22.50936166666667,120.36697,3.1 km,7 mins
34,22.509552272727277,120.39108068181818,95,22.51853714285714,120.40553714285713,2.4 km,6 mins
34,22.509552272727277,120.39108068181818,96,22.509623809523806,120.38049523809522,1.5 km,5 mins
34,22.509552272727277,120.39108068181818,97,22.52558070175439,120.39805087719299,2.6 km,6 mins
34,22.509552272727277,120.39108068181818,98,22.497825,120.39402916666668,2.8 km,6 mins
34,22.509552272727277,120.39108068181818,99,22.50816739130435,120.4021695652174,2.4 km,6 mins
34,22.509552272727277,120.39108068181818,100,22.503764705882354,120.41334117647058,3.6 km,8 mins
34,22.509552272727277,120.39108068181818,101,22.507430952380954,120.40545,2.5 km,6 mins
34,22.509552272727277,120.39108068181818,102,22.505574545454547,120.38461636363635,0.9 km,3 mins
34,22.509552272727277,120.39108068181818,103,22.50108404255319,120.38550851063829,1.4 km,5 mins
34,22.509552272727277,120.39108068181818,104,22.478728571428565,120.40482142857141,5.4 km,12 mins
34,22.509552272727277,120.39108068181818,105,22.532326315789472,120.39961403508772,3.2 km,8 mins
34,22.509552272727277,120.39108068181818,106,22.509214285714286,120.38928775510205,0.3 km,1 min
34,22.509552272727277,120.39108068181818,107,22.50435,120.3752,2.3 km,6 mins
34,22.509552272727277,120.39108068181818,108,22.504537735849052,120.38935943396228,0.7 km,3 mins
34,22.509552272727277,120.39108068181818,109,22.504073880597016,120.39309402985073,0.8 km,3 mins
34,22.509552272727277,120.39108068181818,110,22.50564809160305,120.38990610687023,0.5 km,2 mins
34,22.509552272727277,120.39108068181818,111,22.504603125,120.39583125,1.0 km,5 mins
34,22.509552272727277,120.39108068181818,112,22.47928085106383,120.41028723404257,5.7 km,12 mins
34,22.509552272727277,120.39108068181818,113,22.501308620689656,120.39971551724138,2.4 km,6 mins
34,22.509552272727277,120.39108068181818,114,22.5274,120.3791,4.4 km,12 mins
34,22.509552272727277,120.39108068181818,115,22.514591489361703,120.38876595744681,1.4 km,5 mins
34,22.509552272727277,120.39108068181818,116,22.50316734693877,120.36818979591835,3.2 km,8 mins
34,22.509552272727277,120.39108068181818,117,22.52768666666667,120.40142166666666,3.0 km,6 mins
34,22.509552272727277,120.39108068181818,118,22.506218134715027,120.397396373057,1.7 km,5 mins
34,22.509552272727277,120.39108068181818,119,22.49659677419355,120.37887741935484,2.5 km,8 mins
34,22.509552272727277,120.39108068181818,120,22.534545,120.40441499999999,3.7 km,7 mins
34,22.509552272727277,120.39108068181818,121,22.48343548387097,120.41013870967743,5.3 km,11 mins
34,22.509552272727277,120.39108068181818,122,22.50584558823529,120.36894558823528,2.9 km,7 mins
34,22.509552272727277,120.39108068181818,123,22.48868253968254,120.39833174603174,3.9 km,9 mins
34,22.509552272727277,120.39108068181818,124,22.506671052631575,120.39297894736843,0.6 km,2 mins
34,22.509552272727277,120.39108068181818,125,22.482718181818186,120.40238181818182,4.7 km,11 mins
34,22.509552272727277,120.39108068181818,126,22.502742857142852,120.37896,1.7 km,5 mins
34,22.509552272727277,120.39108068181818,127,22.502642253521127,120.39851830985916,2.2 km,5 mins
34,22.509552272727277,120.39108068181818,128,22.502130612244898,120.38020612244898,1.6 km,5 mins
34,22.509552272727277,120.39108068181818,129,22.52355263157895,120.39753859649124,2.3 km,6 mins
34,22.509552272727277,120.39108068181818,130,22.51187424242424,120.39494393939394,0.9 km,3 mins
34,22.509552272727277,120.39108068181818,131,22.51360363636364,120.40604363636363,2.0 km,6 mins
34,22.509552272727277,120.39108068181818,132,22.501929411764703,120.38743921568629,1.1 km,4 mins
34,22.509552272727277,120.39108068181818,133,22.501892,120.383086,1.6 km,4 mins
34,22.509552272727277,120.39108068181818,134,22.51057575757576,120.39102121212122,0.2 km,1 min
34,22.509552272727277,120.39108068181818,135,22.53295,120.4146,4.8 km,9 mins
34,22.509552272727277,120.39108068181818,136,22.510231292517005,120.39260068027212,0.6 km,2 mins
34,22.509552272727277,120.39108068181818,137,22.503625423728813,120.39500847457629,1.1 km,5 mins
34,22.509552272727277,120.39108068181818,138,22.508772277227727,120.39043564356436,0.1 km,1 min
34,22.509552272727277,120.39108068181818,139,22.50194864864865,120.37080270270269,2.8 km,7 mins
34,22.509552272727277,120.39108068181818,140,22.486729230769228,120.39682923076923,3.9 km,9 mins
34,22.509552272727277,120.39108068181818,141,22.50916727272727,120.37408363636364,2.4 km,7 mins
34,22.509552272727277,120.39108068181818,142,22.529895744680854,120.39874042553193,2.9 km,7 mins
34,22.509552272727277,120.39108068181818,143,22.52707804878049,120.39778048780487,2.6 km,6 mins
34,22.509552272727277,120.39108068181818,144,22.498301694915252,120.38172203389831,2.1 km,6 mins
34,22.509552272727277,120.39108068181818,145,22.507904347826084,120.38798985507246,0.4 km,2 mins
34,22.509552272727277,120.39108068181818,146,22.506556790123454,120.3909901234568,0.5 km,2 mins
34,22.509552272727277,120.39108068181818,147,22.488042307692307,120.39101153846156,4.2 km,11 mins
34,22.509552272727277,120.39108068181818,148,22.49291428571428,120.38961428571429,3.0 km,7 mins
34,22.509552272727277,120.39108068181818,149,22.49671333333333,120.38647333333333,2.4 km,6 mins
34,22.509552272727277,120.39108068181818,150,22.52351212121212,120.40777878787878,3.4 km,7 mins
34,22.509552272727277,120.39108068181818,151,22.488375342465755,120.3949506849315,3.9 km,9 mins
34,22.509552272727277,120.39108068181818,152,22.507322,120.385302,0.9 km,3 mins
34,22.509552272727277,120.39108068181818,153,22.50222222222223,120.40179111111112,2.5 km,6 mins
34,22.509552272727277,120.39108068181818,154,22.512138095238093,120.38018095238097,1.6 km,4 mins
34,22.509552272727277,120.39108068181818,155,22.499942307692308,120.404,2.9 km,6 mins
34,22.509552272727277,120.39108068181818,156,22.512705357142853,120.39324464285713,1.0 km,3 mins
34,22.509552272727277,120.39108068181818,157,22.512757142857147,120.40295357142857,1.8 km,5 mins
34,22.509552272727277,120.39108068181818,158,22.508795744680853,120.4005829787234,2.2 km,6 mins
34,22.509552272727277,120.39108068181818,159,22.503222972972974,120.38876756756756,1.0 km,3 mins
34,22.509552272727277,120.39108068181818,160,22.507145901639344,120.39665983606555,1.6 km,4 mins
34,22.509552272727277,120.39108068181818,161,22.486360493827164,120.3984,4.1 km,9 mins
34,22.509552272727277,120.39108068181818,162,22.499329411764702,120.4141529411765,4.2 km,8 mins
34,22.509552272727277,120.39108068181818,163,22.524931944444447,120.39640416666668,2.3 km,6 mins
34,22.509552272727277,120.39108068181818,164,22.505294117647058,120.4001470588235,2.4 km,6 mins
34,22.509552272727277,120.39108068181818,165,22.50055806451613,120.3815661290323,1.8 km,5 mins
34,22.509552272727277,120.39108068181818,166,22.51076857142857,120.38682,0.8 km,2 mins
34,22.509552272727277,120.39108068181818,167,22.508612,120.36444399999999,3.4 km,8 mins
34,22.509552272727277,120.39108068181818,168,22.4942,120.39374,3.2 km,7 mins
34,22.509552272727277,120.39108068181818,169,22.50312985074627,120.39756865671642,2.0 km,5 mins
34,22.509552272727277,120.39108068181818,170,22.52673333333333,120.4072,3.4 km,7 mins
34,22.509552272727277,120.39108068181818,171,22.508606976744183,120.3925988372093,0.4 km,2 mins
34,22.509552272727277,120.39108068181818,172,22.507586868686868,120.38961212121212,0.3 km,2 mins
34,22.509552272727277,120.39108068181818,173,22.500411111111113,120.3764,2.2 km,5 mins
34,22.509552272727277,120.39108068181818,174,22.502957692307685,120.40595,3.0 km,7 mins
34,22.509552272727277,120.39108068181818,175,22.496623529411764,120.38440588235294,2.3 km,6 mins
34,22.509552272727277,120.39108068181818,176,22.527342168674696,120.39912048192772,2.8 km,7 mins
34,22.509552272727277,120.39108068181818,177,22.504428125,120.379384375,1.7 km,5 mins
34,22.509552272727277,120.39108068181818,178,22.53551833333333,120.40086666666667,3.6 km,9 mins
34,22.509552272727277,120.39108068181818,179,22.5232,120.389,2.4 km,6 mins
34,22.509552272727277,120.39108068181818,180,22.505910638297877,120.39528297872342,0.9 km,5 mins
34,22.509552272727277,120.39108068181818,181,22.51988181818182,120.39652272727272,1.7 km,4 mins
34,22.509552272727277,120.39108068181818,182,22.513102631578953,120.38306578947369,1.3 km,3 mins
34,22.509552272727277,120.39108068181818,183,22.49026111111111,120.39714444444445,3.5 km,7 mins
34,22.509552272727277,120.39108068181818,184,22.511437777777783,120.39094222222221,0.4 km,2 mins
34,22.509552272727277,120.39108068181818,185,22.50393111111111,120.38273555555556,1.2 km,3 mins
34,22.509552272727277,120.39108068181818,186,22.499096875,120.3856375,1.9 km,5 mins
34,22.509552272727277,120.39108068181818,187,22.508329999999997,120.3784825,2.1 km,5 mins
34,22.509552272727277,120.39108068181818,188,22.51302368421053,120.4050447368421,1.9 km,5 mins
34,22.509552272727277,120.39108068181818,189,22.494022857142852,120.38309428571431,2.6 km,7 mins
34,22.509552272727277,120.39108068181818,190,22.484744,120.40126799999999,4.5 km,10 mins
34,22.509552272727277,120.39108068181818,191,22.507867647058827,120.36838235294118,2.9 km,6 mins
34,22.509552272727277,120.39108068181818,192,22.481488235294112,120.41107647058823,5.6 km,12 mins
35,22.48325061728395,120.39806296296295,36,22.500876470588235,120.37320882352941,3.9 km,10 mins
35,22.48325061728395,120.39806296296295,37,22.48953043478261,120.39404260869566,0.9 km,4 mins
35,22.48325061728395,120.39806296296295,38,22.50384666666667,120.38062166666668,4.1 km,10 mins
35,22.48325061728395,120.39806296296295,39,22.500235106382977,120.38718723404257,3.2 km,7 mins
35,22.48325061728395,120.39806296296295,40,22.5288275,120.39824499999999,5.4 km,12 mins
35,22.48325061728395,120.39806296296295,41,22.50345303030303,120.39957878787878,2.6 km,7 mins
35,22.48325061728395,120.39806296296295,42,22.49896790123457,120.40645555555555,3.0 km,7 mins
35,22.48325061728395,120.39806296296295,43,22.51256333333333,120.3875,4.8 km,12 mins
35,22.48325061728395,120.39806296296295,44,22.52711935483871,120.39568387096773,5.3 km,12 mins
35,22.48325061728395,120.39806296296295,45,22.501993243243238,120.38973108108108,3.3 km,8 mins
35,22.48325061728395,120.39806296296295,46,22.52354893617021,120.39146170212764,4.8 km,11 mins
35,22.48325061728395,120.39806296296295,47,22.508796666666665,120.39610333333331,3.0 km,7 mins
35,22.48325061728395,120.39806296296295,48,22.517294444444445,120.39548611111113,4.5 km,11 mins
35,22.48325061728395,120.39806296296295,49,22.508111111111113,120.36582222222222,5.8 km,13 mins
35,22.48325061728395,120.39806296296295,50,22.5051525,120.397425,2.6 km,7 mins
35,22.48325061728395,120.39806296296295,51,22.50069633027523,120.39756513761469,2.1 km,6 mins
35,22.48325061728395,120.39806296296295,52,22.532973584905662,120.39753396226416,6.1 km,14 mins
35,22.48325061728395,120.39806296296295,53,22.520535064935064,120.40563896103895,5.4 km,11 mins
35,22.48325061728395,120.39806296296295,54,22.502841025641022,120.39413076923077,2.7 km,8 mins
35,22.48325061728395,120.39806296296295,55,22.49993035714286,120.38381428571428,3.8 km,9 mins
35,22.48325061728395,120.39806296296295,56,22.484710975609755,120.3971231707317,0.2 km,1 min
35,22.48325061728395,120.39806296296295,57,22.510693103448283,120.40478965517241,4.3 km,9 mins
35,22.48325061728395,120.39806296296295,58,22.50340743801653,120.38433471074379,3.8 km,9 mins
35,22.48325061728395,120.39806296296295,59,22.52241935483871,120.38698064516129,5.2 km,13 mins
35,22.48325061728395,120.39806296296295,60,22.527132142857145,120.41031071428571,6.4 km,14 mins
35,22.48325061728395,120.39806296296295,61,22.50514736842105,120.37129824561406,5.0 km,12 mins
35,22.48325061728395,120.39806296296295,62,22.495528571428565,120.38896428571428,2.3 km,7 mins
35,22.48325061728395,120.39806296296295,63,22.48765,120.40488125,1.7 km,5 mins
35,22.48325061728395,120.39806296296295,64,22.51207,120.37868,5.3 km,13 mins
35,22.48325061728395,120.39806296296295,65,22.508175,120.40371499999999,3.7 km,9 mins
35,22.48325061728395,120.39806296296295,66,22.497044827586212,120.41501379310344,4.0 km,9 mins
35,22.48325061728395,120.39806296296295,67,22.51012962962963,120.37526543209877,5.2 km,12 mins
35,22.48325061728395,120.39806296296295,68,22.497920833333332,120.37595,3.8 km,11 mins
35,22.48325061728395,120.39806296296295,69,22.510571764705887,120.39401647058823,3.4 km,10 mins
35,22.48325061728395,120.39806296296295,70,22.5049921875,120.386653125,4.0 km,10 mins
35,22.48325061728395,120.39806296296295,71,22.48709756097561,120.39868292682928,0.5 km,2 mins
35,22.48325061728395,120.39806296296295,72,22.507578125,120.39134375,3.4 km,10 mins
35,22.48325061728395,120.39806296296295,73,22.4956,120.38036046511627,3.3 km,10 mins
35,22.48325061728395,120.39806296296295,74,22.51563333333333,120.39493546099293,4.1 km,10 mins
35,22.48325061728395,120.39806296296295,75,22.489713414634146,120.39205365853658,1.1 km,5 mins
35,22.48325061728395,120.39806296296295,76,22.502016129032253,120.40342258064516,3.0 km,8 mins
35,22.48325061728395,120.39806296296295,77,22.517390909090906,120.41090909090909,6.3 km,12 mins
35,22.48325061728395,120.39806296296295,78,22.51936153846154,120.4000576923077,4.5 km,11 mins
35,22.48325061728395,120.39806296296295,79,22.509044444444445,120.39451851851852,3.2 km,9 mins
35,22.48325061728395,120.39806296296295,80,22.50705681818182,120.38671818181818,4.5 km,10 mins
35,22.48325061728395,120.39806296296295,81,22.48597741935484,120.39337096774193,0.9 km,4 mins
35,22.48325061728395,120.39806296296295,82,22.499914999999998,120.3903825,2.8 km,7 mins
35,22.48325061728395,120.39806296296295,83,22.518487234042553,120.3934680851064,4.8 km,12 mins
35,22.48325061728395,120.39806296296295,84,22.513334042553197,120.40190425531915,4.1 km,9 mins
35,22.48325061728395,120.39806296296295,85,22.48659142857143,120.40897142857143,2.3 km,5 mins
35,22.48325061728395,120.39806296296295,86,22.5218,120.41174285714285,6.8 km,13 mins
35,22.48325061728395,120.39806296296295,87,22.477585294117645,120.41123529411765,2.3 km,6 mins
35,22.48325061728395,120.39806296296295,88,22.478282142857147,120.40865714285714,2.3 km,6 mins
35,22.48325061728395,120.39806296296295,89,22.497585542168675,120.40750240963855,3.3 km,8 mins
35,22.48325061728395,120.39806296296295,90,22.493776190476193,120.3849904761905,2.6 km,8 mins
35,22.48325061728395,120.39806296296295,91,22.50349297297297,120.39100810810812,2.7 km,9 mins
35,22.48325061728395,120.39806296296295,92,22.49117857142857,120.39340952380951,1.2 km,4 mins
35,22.48325061728395,120.39806296296295,93,22.49735375,120.38381000000001,3.2 km,10 mins
35,22.48325061728395,120.39806296296295,94,22.50936166666667,120.36697,5.7 km,12 mins
35,22.48325061728395,120.39806296296295,95,22.51853714285714,120.40553714285713,5.1 km,11 mins
35,22.48325061728395,120.39806296296295,96,22.509623809523806,120.38049523809522,4.8 km,11 mins
35,22.48325061728395,120.39806296296295,97,22.52558070175439,120.39805087719299,5.2 km,11 mins
35,22.48325061728395,120.39806296296295,98,22.497825,120.39402916666668,2.0 km,6 mins
35,22.48325061728395,120.39806296296295,99,22.50816739130435,120.4021695652174,3.2 km,9 mins
35,22.48325061728395,120.39806296296295,100,22.503764705882354,120.41334117647058,4.7 km,10 mins
35,22.48325061728395,120.39806296296295,101,22.507430952380954,120.40545,3.9 km,9 mins
35,22.48325061728395,120.39806296296295,102,22.505574545454547,120.38461636363635,4.2 km,10 mins
35,22.48325061728395,120.39806296296295,103,22.50108404255319,120.38550851063829,3.4 km,8 mins
35,22.48325061728395,120.39806296296295,104,22.478728571428565,120.40482142857141,1.8 km,5 mins
35,22.48325061728395,120.39806296296295,105,22.532326315789472,120.39961403508772,5.8 km,13 mins
35,22.48325061728395,120.39806296296295,106,22.509214285714286,120.38928775510205,4.5 km,11 mins
35,22.48325061728395,120.39806296296295,107,22.50435,120.3752,4.9 km,11 mins
35,22.48325061728395,120.39806296296295,108,22.504537735849052,120.38935943396228,3.9 km,9 mins
35,22.48325061728395,120.39806296296295,109,22.504073880597016,120.39309402985073,2.8 km,9 mins
35,22.48325061728395,120.39806296296295,110,22.50564809160305,120.38990610687023,3.1 km,10 mins
35,22.48325061728395,120.39806296296295,111,22.504603125,120.39583125,2.7 km,8 mins
35,22.48325061728395,120.39806296296295,112,22.47928085106383,120.41028723404257,2.0 km,5 mins
35,22.48325061728395,120.39806296296295,113,22.501308620689656,120.39971551724138,2.3 km,7 mins
35,22.48325061728395,120.39806296296295,114,22.5274,120.3791,7.6 km,19 mins
35,22.48325061728395,120.39806296296295,115,22.514591489361703,120.38876595744681,4.9 km,12 mins
35,22.48325061728395,120.39806296296295,116,22.50316734693877,120.36818979591835,5.8 km,14 mins
35,22.48325061728395,120.39806296296295,117,22.52768666666667,120.40142166666666,5.5 km,12 mins
35,22.48325061728395,120.39806296296295,118,22.506218134715027,120.397396373057,3.0 km,8 mins
35,22.48325061728395,120.39806296296295,119,22.49659677419355,120.37887741935484,3.3 km,10 mins
35,22.48325061728395,120.39806296296295,120,22.534545,120.40441499999999,6.3 km,13 mins
35,22.48325061728395,120.39806296296295,121,22.48343548387097,120.41013870967743,2.0 km,5 mins
35,22.48325061728395,120.39806296296295,122,22.50584558823529,120.36894558823528,5.4 km,12 mins
35,22.48325061728395,120.39806296296295,123,22.48868253968254,120.39833174603174,0.7 km,3 mins
35,22.48325061728395,120.39806296296295,124,22.506671052631575,120.39297894736843,3.2 km,9 mins
35,22.48325061728395,120.39806296296295,125,22.482718181818186,120.40238181818182,1.1 km,4 mins
35,22.48325061728395,120.39806296296295,126,22.502742857142852,120.37896,4.3 km,10 mins
35,22.48325061728395,120.39806296296295,127,22.502642253521127,120.39851830985916,2.4 km,7 mins
35,22.48325061728395,120.39806296296295,128,22.502130612244898,120.38020612244898,3.4 km,10 mins
35,22.48325061728395,120.39806296296295,129,22.52355263157895,120.39753859649124,4.9 km,11 mins
35,22.48325061728395,120.39806296296295,130,22.51187424242424,120.39494393939394,3.7 km,9 mins
35,22.48325061728395,120.39806296296295,131,22.51360363636364,120.40604363636363,4.7 km,11 mins
35,22.48325061728395,120.39806296296295,132,22.501929411764703,120.38743921568629,3.4 km,8 mins
35,22.48325061728395,120.39806296296295,133,22.501892,120.383086,3.9 km,11 mins
35,22.48325061728395,120.39806296296295,134,22.51057575757576,120.39102121212122,4.2 km,10 mins
35,22.48325061728395,120.39806296296295,135,22.53295,120.4146,8.0 km,13 mins
35,22.48325061728395,120.39806296296295,136,22.510231292517005,120.39260068027212,4.1 km,10 mins
35,22.48325061728395,120.39806296296295,137,22.503625423728813,120.39500847457629,2.7 km,8 mins
35,22.48325061728395,120.39806296296295,138,22.508772277227727,120.39043564356436,4.4 km,11 mins
35,22.48325061728395,120.39806296296295,139,22.50194864864865,120.37080270270269,4.2 km,12 mins
35,22.48325061728395,120.39806296296295,140,22.486729230769228,120.39682923076923,0.5 km,2 mins
35,22.48325061728395,120.39806296296295,141,22.50916727272727,120.37408363636364,5.4 km,13 mins
35,22.48325061728395,120.39806296296295,142,22.529895744680854,120.39874042553193,5.5 km,13 mins
35,22.48325061728395,120.39806296296295,143,22.52707804878049,120.39778048780487,5.1 km,12 mins
35,22.48325061728395,120.39806296296295,144,22.498301694915252,120.38172203389831,2.8 km,8 mins
35,22.48325061728395,120.39806296296295,145,22.507904347826084,120.38798985507246,4.6 km,10 mins
35,22.48325061728395,120.39806296296295,146,22.506556790123454,120.3909901234568,3.4 km,10 mins
35,22.48325061728395,120.39806296296295,147,22.488042307692307,120.39101153846156,1.2 km,6 mins
35,22.48325061728395,120.39806296296295,148,22.49291428571428,120.38961428571429,1.7 km,5 mins
35,22.48325061728395,120.39806296296295,149,22.49671333333333,120.38647333333333,2.3 km,7 mins
35,22.48325061728395,120.39806296296295,150,22.52351212121212,120.40777878787878,6.0 km,13 mins
35,22.48325061728395,120.39806296296295,151,22.488375342465755,120.3949506849315,0.8 km,3 mins
35,22.48325061728395,120.39806296296295,152,22.507322,120.385302,4.7 km,11 mins
35,22.48325061728395,120.39806296296295,153,22.50222222222223,120.40179111111112,2.6 km,7 mins
35,22.48325061728395,120.39806296296295,154,22.512138095238093,120.38018095238097,5.2 km,13 mins
35,22.48325061728395,120.39806296296295,155,22.499942307692308,120.404,2.7 km,7 mins
35,22.48325061728395,120.39806296296295,156,22.512705357142853,120.39324464285713,3.8 km,10 mins
35,22.48325061728395,120.39806296296295,157,22.512757142857147,120.40295357142857,3.8 km,10 mins
35,22.48325061728395,120.39806296296295,158,22.508795744680853,120.4005829787234,3.4 km,9 mins
35,22.48325061728395,120.39806296296295,159,22.503222972972974,120.38876756756756,3.7 km,9 mins
35,22.48325061728395,120.39806296296295,160,22.507145901639344,120.39665983606555,2.8 km,7 mins
35,22.48325061728395,120.39806296296295,161,22.486360493827164,120.3984,0.4 km,2 mins
35,22.48325061728395,120.39806296296295,162,22.499329411764702,120.4141529411765,4.2 km,9 mins
35,22.48325061728395,120.39806296296295,163,22.524931944444447,120.39640416666668,4.9 km,11 mins
35,22.48325061728395,120.39806296296295,164,22.505294117647058,120.4001470588235,2.8 km,8 mins
35,22.48325061728395,120.39806296296295,165,22.50055806451613,120.3815661290323,3.1 km,9 mins
35,22.48325061728395,120.39806296296295,166,22.51076857142857,120.38682,4.5 km,11 mins
35,22.48325061728395,120.39806296296295,167,22.508612,120.36444399999999,5.9 km,13 mins
35,22.48325061728395,120.39806296296295,168,22.4942,120.39374,1.5 km,5 mins
