Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16
8479-EW,90,0,105,↘,50,187684,2490049,120.3943,22.509,,2018/1/12 上午 09:39:38,318215,16,50,830024
7751-UX,90,0,20,↗,60,188547,2489536,120.4027,22.5044,,2018/1/12 上午 09:40:33,604315,16,60,830024
7751-UX,90,1,20,↗,60,188547,2489536,120.4027,22.5044,,2018/1/12 上午 09:41:03,604315,0,60,830024
7751-UX,90,0,52,↗,50,188538,2490057,120.4026,22.5091,,2018/1/12 上午 09:43:03,363251,42,50,830024
7751-UX,90,1,52,↗,50,188538,2490057,120.4026,22.5091,,2018/1/12 上午 09:43:33,363251,0,50,830024
7751-UX,90,0,13,↗,60,188499,2490367,120.4022,22.5119,,2018/1/12 上午 09:45:03,607857,261,60,830024
7751-UX,90,1,13,↗,60,188488,2490367,120.4021,22.5119,,2018/1/12 上午 09:45:33,607857,11,60,830024
7751-UX,90,1,13,↗,60,188488,2490367,120.4021,22.5119,,2018/1/12 上午 09:46:03,607857,0,60,830024
7751-UX,90,1,253,↙,70,189525,2489854,120.4122,22.5073,,2018/1/12 上午 09:50:04,7976,0,70,830024
7751-UX,90,1,253,↙,70,189525,2489865,120.4122,22.5074,,2018/1/12 上午 09:50:34,7976,11,70,830024
7751-UX,90,3,253,↙,70,189536,2489876,120.4123,22.5075,,2018/1/12 上午 09:51:04,7976,16,70,830024
7751-UX,90,1,5,↑,70,189525,2489865,120.4122,22.5074,,2018/1/12 上午 09:51:34,7976,16,70,830024
8479-EW,90,3,71,↗,50,187695,2490049,120.3944,22.509,,2018/1/12 上午 09:52:01,318215,11,50,830024
8479-EW,90,0,82,→,70,187879,2489838,120.3962,22.5071,,2018/1/12 上午 09:53:31,7977,73,70,830024
7751-UX,90,0,267,←,50,188887,2489801,120.406,22.5068,,2018/1/12 上午 09:53:34,22985,218,50,830024
8479-EW,90,0,199,↙,70,188002,2489749,120.3974,22.5063,,2018/1/12 上午 09:55:01,7977,34,70,830024
8479-EW,90,0,164,↘,70,188002,2489738,120.3974,22.5062,,2018/1/12 上午 09:55:31,7977,0,70,830024
7751-UX,90,0,199,↙,70,188925,2488981,120.4064,22.4994,,2018/1/12 上午 09:55:34,7971,49,70,830024
8479-EW,90,0,164,↘,70,188002,2489738,120.3974,22.5062,,2018/1/12 上午 09:56:01,7977,0,70,830024
7751-UX,90,2,306,↖,50,189017,2488770,120.4073,22.4975,,2018/1/12 上午 09:57:04,107380,10,50,830024
7751-UX,90,0,306,↖,50,189037,2488759,120.4075,22.4974,,2018/1/12 上午 09:57:34,107380,23,50,830024
8479-EW,90,1,354,↑,70,187992,2489749,120.3973,22.5063,,2018/1/12 上午 10:00:59,7977,15,70,830024
8479-EW,90,0,48,↗,70,188002,2489749,120.3974,22.5063,,2018/1/12 上午 10:01:29,7977,10,70,830024
8479-EW,90,0,48,↗,70,188002,2489749,120.3974,22.5063,,2018/1/12 上午 10:02:00,7977,0,70,830024
8479-EW,90,0,48,↗,70,188002,2489749,120.3974,22.5063,,2018/1/12 上午 10:02:29,7977,0,70,830024
7751-UX,90,0,65,↗,50,189037,2488759,120.4075,22.4974,,2018/1/12 上午 10:04:12,107380,0,50,830024
7751-UX,90,0,5,↑,70,188966,2488903,120.4068,22.4987,,2018/1/12 上午 10:05:42,7971,33,70,830024
8479-EW,90,0,302,↖,50,187748,2490569,120.3949,22.5137,,2018/1/12 上午 10:06:00,318215,16,50,830024
8479-EW,90,0,302,↖,50,187748,2490569,120.3949,22.5137,,2018/1/12 上午 10:06:30,318215,0,50,830024
7751-UX,90,0,349,↖,50,188836,2489768,120.4055,22.5065,,2018/1/12 上午 10:07:41,318190,,50,830024
7751-UX,90,0,6,↑,60,188829,2490620,120.4054,22.5142,,2018/1/12 上午 10:09:12,604314,0,60,830024
7751-UX,90,2,110,↘,50,188870,2490620,120.4058,22.5142,,2018/1/12 上午 10:09:42,318191,41,50,830024
7751-UX,90,0,283,↖,50,188881,2490853,120.4059,22.5163,,2018/1/12 上午 10:11:43,318191,11,50,830024
7751-UX,90,1,283,↖,50,188891,2490842,120.406,22.5162,,2018/1/12 上午 10:12:13,107380,15,50,830024
7751-UX,90,1,16,↗,50,188739,2491285,120.4045,22.5202,,2018/1/12 上午 10:15:13,107173,35,50,830024
7751-UX,90,1,16,↗,50,188749,2491285,120.4046,22.5202,,2018/1/12 上午 10:15:43,107173,10,50,830024
7751-UX,90,2,193,↙,50,188739,2491307,120.4045,22.5204,,2018/1/12 上午 10:16:13,107173,24,50,830024
7751-UX,90,0,33,↗,70,188371,2491929,120.4009,22.526,,2018/1/12 上午 10:19:43,7977,177,70,830024
7751-UX,90,0,33,↗,70,188371,2491929,120.4009,22.526,,2018/1/12 上午 10:20:13,7977,0,70,830024
7751-UX,90,0,33,↗,70,188371,2491929,120.4009,22.526,,2018/1/12 上午 10:20:43,7977,0,70,830024
7751-UX,90,0,33,↗,70,188371,2491929,120.4009,22.526,,2018/1/12 上午 10:21:13,7977,0,70,830024
8479-EW,90,0,88,→,70,187830,2490503,120.3957,22.5131,,2018/1/12 上午 10:22:33,7977,107,70,830024
7751-UX,90,0,171,↓,60,187969,2491654,120.397,22.5235,,2018/1/12 上午 10:24:14,604309,33,60,830024
7751-UX,90,1,171,↓,60,187958,2491654,120.3969,22.5235,,2018/1/12 上午 10:24:44,604309,11,60,830024
7751-UX,90,1,171,↓,60,187948,2491643,120.3968,22.5234,,2018/1/12 上午 10:25:14,604309,15,60,830024
8479-EW,90,0,205,↙,70,187992,2489760,120.3973,22.5064,,2018/1/12 上午 10:25:34,7977,105,70,830024
7751-UX,90,0,171,↓,60,187948,2491654,120.3968,22.5235,,2018/1/12 上午 10:25:44,604309,11,60,830024
8479-EW,90,3,248,↙,70,187982,2489749,120.3972,22.5063,,2018/1/12 上午 10:26:04,7977,15,70,830024
7751-UX,90,1,171,↓,60,187948,2491654,120.3968,22.5235,,2018/1/12 上午 10:26:14,604309,0,60,830024
7751-UX,90,1,171,↓,60,187948,2491654,120.3968,22.5235,,2018/1/12 上午 10:26:44,604309,0,60,830024
8479-EW,90,2,248,↙,70,187992,2489727,120.3973,22.5061,,2018/1/12 上午 10:27:04,7977,23,70,830024
7751-UX,90,0,171,↓,60,187948,2491654,120.3968,22.5235,,2018/1/12 上午 10:27:15,604309,0,60,830024
7751-UX,90,0,171,↓,60,187948,2491654,120.3968,22.5235,,2018/1/12 上午 10:27:45,604309,0,60,830024
7751-UX,90,1,179,↓,60,187958,2491654,120.3969,22.5235,,2018/1/12 上午 10:28:15,604309,10,60,830024
7751-UX,90,2,30,↗,50,188218,2492273,120.3994,22.5291,,2018/1/12 上午 10:30:45,333357,30,50,830024
7751-UX,90,0,30,↗,50,188208,2492273,120.3993,22.5291,,2018/1/12 上午 10:31:15,333357,10,50,830024
7751-UX,90,1,30,↗,50,188208,2492273,120.3993,22.5291,,2018/1/12 上午 10:31:45,333357,0,50,830024
7751-UX,90,1,30,↗,50,188218,2492273,120.3994,22.5291,,2018/1/12 上午 10:32:15,333357,10,50,830024
7751-UX,90,1,30,↗,50,188218,2492273,120.3994,22.5291,,2018/1/12 上午 10:32:45,333357,0,50,830024
7751-UX,90,1,30,↗,50,188218,2492284,120.3994,22.5292,,2018/1/12 上午 10:33:15,333357,11,50,830024
7751-UX,90,1,30,↗,50,188218,2492273,120.3994,22.5291,,2018/1/12 上午 10:33:45,333357,11,50,830024
7751-UX,90,0,293,↖,60,188187,2492284,120.3991,22.5292,,2018/1/12 上午 10:34:45,604306,11,60,830024
7751-UX,90,1,36,↗,60,188302,2492627,120.4002,22.5323,,2018/1/12 上午 10:36:15,604307,98,60,830024
7751-UX,90,0,36,↗,60,188302,2492627,120.4002,22.5323,,2018/1/12 上午 10:36:45,604307,0,60,830024
7751-UX,90,0,36,↗,60,188302,2492627,120.4002,22.5323,,2018/1/12 上午 10:37:15,604307,0,60,830024
7751-UX,90,1,36,↗,60,188302,2492627,120.4002,22.5323,,2018/1/12 上午 10:37:45,604307,0,60,830024
7751-UX,90,0,36,↗,60,188302,2492627,120.4002,22.5323,,2018/1/12 上午 10:38:15,604307,0,60,830024
7751-UX,90,0,36,↗,60,188302,2492627,120.4002,22.5323,,2018/1/12 上午 10:38:46,604307,0,60,830024
7751-UX,90,0,36,↗,60,188302,2492627,120.4002,22.5323,,2018/1/12 上午 10:39:16,604307,0,60,830024
7751-UX,90,0,36,↗,60,188302,2492627,120.4002,22.5323,,2018/1/12 上午 10:39:46,604307,0,60,830024
7751-UX,90,1,119,↘,70,188838,2492868,120.4054,22.5345,,2018/1/12 上午 10:42:16,7897,16,70,830024
7751-UX,90,0,205,↙,70,188496,2492227,120.4021,22.5287,,2018/1/12 上午 10:44:16,7977,24,70,830024
7751-UX,90,1,158,↘,60,186929,2491547,120.3869,22.5225,,2018/1/12 上午 10:47:46,607853,168,60,830024
7751-UX,90,2,158,↘,60,186929,2491558,120.3869,22.5226,,2018/1/12 上午 10:48:16,607853,11,60,830024
7751-UX,90,0,158,↘,60,186919,2491547,120.3868,22.5225,,2018/1/12 上午 10:48:46,607853,15,60,830024
7751-UX,90,0,158,↘,60,186929,2491547,120.3869,22.5225,,2018/1/12 上午 10:49:16,607853,10,60,830024
7751-UX,90,0,158,↘,60,186919,2491547,120.3868,22.5225,,2018/1/12 上午 10:49:47,607853,10,60,830024
7751-UX,90,1,158,↘,60,186929,2491547,120.3869,22.5225,,2018/1/12 上午 10:50:17,607853,10,60,830024
7751-UX,90,2,153,↘,70,187781,2490912,120.3952,22.5168,,2018/1/12 上午 10:52:47,7977,273,70,830024
7751-UX,90,0,279,←,50,187738,2490569,120.3948,22.5137,,2018/1/12 上午 10:54:47,318215,10,50,830024
7751-UX,90,0,279,←,50,187738,2490569,120.3948,22.5137,,2018/1/12 上午 10:55:17,318215,0,50,830024
7751-UX,90,1,191,↓,50,187715,2489994,120.3946,22.5085,,2018/1/12 上午 10:57:17,318215,34,50,830024
7751-UX,90,0,191,↓,50,187715,2489983,120.3946,22.5084,,2018/1/12 上午 10:57:47,318215,,50,830024
7751-UX,90,1,83,→,50,187366,2490106,120.3912,22.5095,,2018/1/12 上午 11:00:17,107179,219,50,830024
7751-UX,90,0,83,→,50,187366,2490117,120.3912,22.5096,,2018/1/12 上午 11:00:47,318206,11,50,830024
7751-UX,90,0,83,→,50,187366,2490128,120.3912,22.5097,,2018/1/12 上午 11:01:18,318206,11,50,830024
7751-UX,90,0,83,→,50,187366,2490128,120.3912,22.5097,,2018/1/12 上午 11:01:48,318206,0,50,830024
7751-UX,90,0,83,→,50,187366,2490117,120.3912,22.5096,,2018/1/12 上午 11:02:18,318206,11,50,830024
7751-UX,90,0,216,↙,60,187250,2489420,120.3901,22.5033,,2018/1/12 上午 11:05:18,604340,101,60,830024
7751-UX,90,1,182,↓,60,187270,2489409,120.3903,22.5032,,2018/1/12 上午 11:05:48,604340,23,60,830024
7751-UX,90,1,182,↓,60,187270,2489386,120.3903,22.503,,2018/1/12 上午 11:06:18,604340,23,60,830024
7751-UX,90,2,177,↓,60,186612,2489433,120.3839,22.5034,,2018/1/12 上午 11:08:48,604340,11,60,830024
7751-UX,90,1,177,↓,60,186622,2489467,120.384,22.5037,,2018/1/12 上午 11:09:18,604340,35,60,830024
7751-UX,90,2,55,↗,60,186622,2489478,120.384,22.5038,,2018/1/12 上午 11:09:48,604340,11,60,830024
7751-UX,90,0,263,←,70,187444,2489109,120.392,22.5005,,2018/1/12 上午 11:12:48,7974,82,70,830024
7751-UX,90,0,263,←,70,187444,2489109,120.392,22.5005,,2018/1/12 上午 11:13:18,7974,0,70,830024
7751-UX,90,0,263,←,70,187444,2489098,120.392,22.5004,,2018/1/12 上午 11:13:49,7974,11,70,830024
7751-UX,90,1,263,←,70,187444,2489098,120.392,22.5004,,2018/1/12 上午 11:14:19,7974,0,70,830024
7751-UX,90,1,263,←,70,187444,2489098,120.392,22.5004,,2018/1/12 上午 11:14:49,7974,0,70,830024
7751-UX,90,0,263,←,70,187444,2489098,120.392,22.5004,,2018/1/12 上午 11:15:19,7974,0,70,830024
7751-UX,90,1,263,←,70,187444,2489098,120.392,22.5004,,2018/1/12 上午 11:15:49,7974,0,70,830024
7751-UX,90,0,263,←,70,187444,2489098,120.392,22.5004,,2018/1/12 上午 11:16:19,7974,0,70,830024
7751-UX,90,0,263,←,70,187444,2489098,120.392,22.5004,,2018/1/12 上午 11:16:49,7974,0,70,830024
7751-UX,90,0,263,←,70,187444,2489098,120.392,22.5004,,2018/1/12 上午 11:17:19,7974,0,70,830024
7751-UX,90,1,332,↖,60,187414,2489419,120.3917,22.5033,,2018/1/12 上午 11:18:49,604340,67,60,830024
7751-UX,90,0,59,↗,60,187528,2489463,120.3928,22.5037,,2018/1/12 上午 11:19:49,604340,63,60,830024
7751-UX,90,1,59,↗,60,187528,2489463,120.3928,22.5037,,2018/1/12 上午 11:20:19,604340,0,60,830024
7751-UX,90,1,49,↗,60,187559,2489485,120.3931,22.5039,,2018/1/12 上午 11:20:49,604340,38,60,830024
7751-UX,90,0,49,↗,60,187559,2489485,120.3931,22.5039,,2018/1/12 上午 11:21:19,604340,0,60,830024
7751-UX,90,0,49,↗,60,187559,2489485,120.3931,22.5039,,2018/1/12 上午 11:21:49,604340,0,60,830024
7751-UX,90,0,49,↗,60,187559,2489485,120.3931,22.5039,,2018/1/12 上午 11:22:19,604340,0,60,830024
7751-UX,90,1,49,↗,60,187559,2489485,120.3931,22.5039,,2018/1/12 上午 11:22:49,604340,0,60,830024
7751-UX,90,1,83,→,60,187723,2489473,120.3947,22.5038,,2018/1/12 上午 11:23:49,604340,94,60,830024
7751-UX,90,0,59,↗,60,187939,2489461,120.3968,22.5037,,2018/1/12 上午 11:24:50,604340,154,60,830024
7751-UX,90,0,59,↗,60,187929,2489461,120.3967,22.5037,,2018/1/12 上午 11:25:19,604340,10,60,830024
7751-UX,90,0,59,↗,60,187929,2489461,120.3967,22.5037,,2018/1/12 上午 11:25:50,604340,0,60,830024
7751-UX,90,0,59,↗,60,187939,2489461,120.3968,22.5037,,2018/1/12 上午 11:26:20,604340,10,60,830024
7751-UX,90,0,59,↗,60,187929,2489461,120.3967,22.5037,,2018/1/12 上午 11:26:50,604340,10,60,830024
7751-UX,90,0,59,↗,60,187929,2489461,120.3967,22.5037,,2018/1/12 上午 11:27:20,604340,0,60,830024
7751-UX,90,0,59,↗,60,187939,2489461,120.3968,22.5037,,2018/1/12 上午 11:27:50,604340,10,60,830024
7751-UX,90,0,59,↗,60,187939,2489450,120.3968,22.5036,,2018/1/12 上午 11:28:20,604340,11,60,830024
7751-UX,90,0,59,↗,60,187939,2489450,120.3968,22.5036,,2018/1/12 上午 11:28:50,604340,0,60,830024
7751-UX,90,1,59,↗,60,187939,2489450,120.3968,22.5036,,2018/1/12 上午 11:29:20,604340,0,60,830024
7751-UX,90,0,190,↓,70,187960,2489461,120.397,22.5037,,2018/1/12 上午 11:29:50,7977,24,70,830024
7751-UX,90,0,190,↓,70,187960,2489461,120.397,22.5037,,2018/1/12 上午 11:30:20,7977,0,70,830024
7751-UX,90,1,190,↓,70,187960,2489461,120.397,22.5037,,2018/1/12 上午 11:30:50,7977,0,70,830024
7751-UX,90,2,103,↘,70,187970,2489406,120.3971,22.5032,,2018/1/12 上午 11:31:50,7977,33,70,830024
7751-UX,90,1,103,↘,70,187960,2489406,120.397,22.5032,,2018/1/12 上午 11:32:20,7977,10,70,830024
7751-UX,90,0,168,↘,70,187970,2489406,120.3971,22.5032,,2018/1/12 上午 11:32:50,7977,10,70,830024
7751-UX,90,1,168,↘,70,187970,2489406,120.3971,22.5032,,2018/1/12 上午 11:33:20,7977,0,70,830024
7751-UX,90,3,138,↘,70,187970,2489406,120.3971,22.5032,,2018/1/12 上午 11:33:50,7977,0,70,830024
7751-UX,90,0,62,↗,70,187970,2489406,120.3971,22.5032,,2018/1/12 上午 11:34:20,7977,0,70,830024
7751-UX,90,2,98,→,70,188001,2489361,120.3974,22.5028,,2018/1/12 上午 11:35:20,7977,55,70,830024
7751-UX,90,0,264,←,70,188002,2489749,120.3974,22.5063,,2018/1/12 上午 11:45:56,7977,23,70,830024
7751-UX,90,0,244,↙,70,187931,2489838,120.3967,22.5071,,2018/1/12 上午 11:46:56,7977,42,70,830024
7751-UX,90,0,244,↙,70,187931,2489849,120.3967,22.5072,,2018/1/12 上午 11:47:26,7977,11,70,830024
7751-UX,90,2,308,↖,60,187478,2489829,120.3923,22.507,,2018/1/12 上午 11:49:26,604324,195,60,830024
7751-UX,90,0,336,↖,60,187314,2490095,120.3907,22.5094,,2018/1/12 上午 11:50:57,607863,100,60,830024
7751-UX,90,0,14,↗,60,187314,2490139,120.3907,22.5098,,2018/1/12 上午 11:51:27,607863,44,60,830024
7751-UX,90,0,14,↗,60,187314,2490139,120.3907,22.5098,,2018/1/12 上午 11:51:57,607863,0,60,830024
7751-UX,90,0,14,↗,60,187325,2490139,120.3908,22.5098,,2018/1/12 上午 11:52:27,607863,11,60,830024
7751-UX,90,0,286,↖,50,187439,2490449,120.3919,22.5126,,2018/1/12 上午 11:53:57,107179,47,50,830024
7751-UX,90,0,286,↖,50,187439,2490449,120.3919,22.5126,,2018/1/12 上午 11:54:27,107179,0,50,830024
7751-UX,90,0,286,↖,50,187439,2490449,120.3919,22.5126,,2018/1/12 上午 11:54:57,107179,0,50,830024
7751-UX,90,0,286,↖,50,187439,2490449,120.3919,22.5126,,2018/1/12 上午 11:55:27,107179,0,50,830024
7751-UX,90,0,257,↙,60,186606,2490508,120.3838,22.5131,,2018/1/12 上午 11:57:28,604326,207,60,830024
7751-UX,90,0,257,↙,60,186606,2490508,120.3838,22.5131,,2018/1/12 上午 11:57:58,604326,0,60,830024
7751-UX,90,0,257,↙,60,186606,2490508,120.3838,22.5131,,2018/1/12 上午 11:58:28,604326,0,60,830024
7751-UX,90,0,98,→,50,186256,2490365,120.3804,22.5118,,2018/1/12 上午 11:59:58,107179,0,50,830024
7751-UX,90,1,98,→,50,186256,2490365,120.3804,22.5118,,2018/1/12 下午 12:00:28,107179,0,50,830024
7751-UX,90,1,98,→,50,186256,2490365,120.3804,22.5118,,2018/1/12 下午 12:00:58,107179,0,50,830024
7751-UX,90,0,98,→,50,186256,2490365,120.3804,22.5118,,2018/1/12 下午 12:01:28,107179,0,50,830024
7751-UX,90,1,92,→,50,184907,2490127,120.3673,22.5096,,2018/1/12 下午 12:05:58,107182,76,50,830024
7751-UX,90,0,92,→,50,184907,2490138,120.3673,22.5097,,2018/1/12 下午 12:06:29,107182,11,50,830024
7751-UX,90,0,80,→,50,184907,2490138,120.3673,22.5097,,2018/1/12 下午 12:06:59,107182,0,50,830024
7751-UX,90,0,80,→,50,184907,2490138,120.3673,22.5097,,2018/1/12 下午 12:07:29,107182,0,50,830024
7751-UX,90,1,80,→,50,184907,2490138,120.3673,22.5097,,2018/1/12 下午 12:07:59,107182,0,50,830024
7751-UX,90,1,80,→,50,184907,2490127,120.3673,22.5096,,2018/1/12 下午 12:08:29,107182,11,50,830024
7751-UX,90,1,80,→,50,184907,2490127,120.3673,22.5096,,2018/1/12 下午 12:08:59,107182,0,50,830024
7751-UX,90,1,80,→,50,184907,2490127,120.3673,22.5096,,2018/1/12 下午 12:09:29,107182,0,50,830024
7751-UX,90,0,80,→,50,184897,2490127,120.3672,22.5096,,2018/1/12 下午 12:09:59,107182,10,50,830024
7751-UX,90,2,270,←,50,184897,2490127,120.3672,22.5096,,2018/1/12 下午 12:10:29,107182,0,50,830024
7751-UX,90,0,266,←,50,184897,2490127,120.3672,22.5096,,2018/1/12 下午 12:10:59,107182,0,50,830024
7751-UX,90,1,266,←,50,184897,2490127,120.3672,22.5096,,2018/1/12 下午 12:11:29,107182,0,50,830024
7751-UX,90,0,201,↙,70,184742,2490083,120.3657,22.5092,,2018/1/12 下午 12:12:59,7970,104,70,830024
7751-UX,90,0,356,↑,50,184629,2490006,120.3646,22.5085,,2018/1/12 下午 12:13:59,107182,95,50,830024
7751-UX,90,0,356,↑,70,184618,2490018,120.3645,22.5086,,2018/1/12 下午 12:14:29,7970,16,70,830024
7751-UX,90,2,259,↙,70,184618,2490018,120.3645,22.5086,,2018/1/12 下午 12:14:59,7970,0,70,830024
7751-UX,90,0,10,↑,70,184742,2490039,120.3657,22.5088,,2018/1/12 下午 12:15:59,7970,122,70,830024
7751-UX,90,2,104,↘,50,184915,2489551,120.3674,22.5044,,2018/1/12 下午 12:17:59,107193,66,50,830024
7751-UX,90,1,104,↘,50,184915,2489551,120.3674,22.5044,,2018/1/12 下午 12:18:29,107193,0,50,830024
7751-UX,90,1,104,↘,50,184904,2489551,120.3673,22.5044,,2018/1/12 下午 12:18:59,333362,11,50,830024
7751-UX,90,0,104,↘,50,184915,2489551,120.3674,22.5044,,2018/1/12 下午 12:19:29,107193,11,50,830024
7751-UX,90,2,115,↘,50,186219,2489025,120.3801,22.4997,,2018/1/12 下午 12:23:00,107201,273,50,830024
7751-UX,90,1,140,↘,50,186219,2489025,120.3801,22.4997,,2018/1/12 下午 12:23:30,107201,0,50,830024
7751-UX,90,1,140,↘,50,186219,2489014,120.3801,22.4996,,2018/1/12 下午 12:24:00,107201,11,50,830024
7751-UX,90,0,359,↑,60,186333,2489125,120.3812,22.5006,,2018/1/12 下午 12:25:00,604335,101,60,830024
7751-UX,90,0,359,↑,60,186333,2489125,120.3812,22.5006,,2018/1/12 下午 12:25:30,604335,0,60,830024
7751-UX,90,2,344,↖,60,186333,2489158,120.3812,22.5009,,2018/1/12 下午 12:26:00,604335,33,60,830024
7751-UX,90,2,202,↙,50,186795,2488990,120.3857,22.4994,,2018/1/12 下午 12:28:31,107201,78,50,830024
7751-UX,90,2,22,↗,50,186806,2489001,120.3858,22.4995,,2018/1/12 下午 12:29:01,107201,16,50,830024
7751-UX,90,2,291,↖,50,186785,2489012,120.3856,22.4996,,2018/1/12 下午 12:29:31,107201,24,50,830024
7751-UX,90,0,291,↖,50,186775,2489012,120.3855,22.4996,,2018/1/12 下午 12:30:01,107201,10,50,830024
7751-UX,90,2,301,↖,50,186765,2489023,120.3854,22.4997,,2018/1/12 下午 12:30:31,107201,15,50,830024
7751-UX,90,0,301,↖,50,186765,2489023,120.3854,22.4997,,2018/1/12 下午 12:31:01,107201,0,50,830024
7751-UX,90,0,301,↖,50,186765,2489023,120.3854,22.4997,,2018/1/12 下午 12:31:31,107201,0,50,830024
7751-UX,90,0,301,↖,50,186765,2489023,120.3854,22.4997,,2018/1/12 下午 12:32:01,107201,0,50,830024
7751-UX,90,2,131,↘,50,186712,2488835,120.3849,22.498,,2018/1/12 下午 12:33:01,107201,186,50,830024
7751-UX,90,3,29,↗,50,186775,2488957,120.3855,22.4991,,2018/1/12 下午 12:34:01,107201,60,50,830024
7751-UX,90,2,27,↗,50,186795,2488990,120.3857,22.4994,,2018/1/12 下午 12:34:31,107201,39,50,830024
7751-UX,90,0,48,↗,50,186806,2489001,120.3858,22.4995,,2018/1/12 下午 12:35:01,107201,16,50,830024
7751-UX,90,0,93,→,60,186599,2488791,120.3838,22.4976,,2018/1/12 下午 12:37:01,604336,10,60,830024
7751-UX,90,0,93,→,60,186599,2488791,120.3838,22.4976,,2018/1/12 下午 12:37:31,604336,0,60,830024
7751-UX,90,0,301,↖,50,186558,2488736,120.3834,22.4971,,2018/1/12 下午 12:39:02,107210,23,50,830024
7751-UX,90,0,301,↖,50,186558,2488736,120.3834,22.4971,,2018/1/12 下午 12:39:32,107210,0,50,830024
7751-UX,90,0,301,↖,50,186558,2488736,120.3834,22.4971,,2018/1/12 下午 12:40:02,107210,0,50,830024
7751-UX,90,0,301,↖,50,186558,2488736,120.3834,22.4971,,2018/1/12 下午 12:40:32,107210,0,50,830024
7751-UX,90,0,301,↖,50,186558,2488736,120.3834,22.4971,,2018/1/12 下午 12:41:02,107210,0,50,830024
7751-UX,90,0,301,↖,50,186558,2488736,120.3834,22.4971,,2018/1/12 下午 12:41:32,107210,0,50,830024
7751-UX,90,0,22,↗,50,186558,2488736,120.3834,22.4971,,2018/1/12 下午 12:42:02,107210,0,50,830024
7751-UX,90,0,22,↗,50,186558,2488736,120.3834,22.4971,,2018/1/12 下午 12:42:32,107210,0,50,830024
7751-UX,90,0,22,↗,50,186558,2488736,120.3834,22.4971,,2018/1/12 下午 12:43:02,107210,0,50,830024
7751-UX,90,0,22,↗,50,186547,2488725,120.3833,22.497,,2018/1/12 下午 12:43:32,107210,16,50,830024
7751-UX,90,0,22,↗,50,186547,2488725,120.3833,22.497,,2018/1/12 下午 12:44:02,107210,0,50,830024
7751-UX,90,1,129,↘,50,186547,2488725,120.3833,22.497,,2018/1/12 下午 12:44:32,107210,0,50,830024
7751-UX,90,0,129,↘,50,186547,2488736,120.3833,22.4971,,2018/1/12 下午 12:45:02,107210,11,50,830024
7751-UX,90,0,159,↘,50,186547,2488736,120.3833,22.4971,,2018/1/12 下午 12:45:32,107210,0,50,830024
7751-UX,90,0,159,↘,50,186547,2488736,120.3833,22.4971,,2018/1/12 下午 12:46:02,107210,0,50,830024
7751-UX,90,2,163,↘,50,186516,2488747,120.383,22.4972,,2018/1/12 下午 12:46:32,107201,33,50,830024
7751-UX,90,0,207,↙,50,186567,2488592,120.3835,22.4958,,2018/1/12 下午 12:47:32,107210,91,50,830024
7751-UX,90,1,207,↙,50,186567,2488592,120.3835,22.4958,,2018/1/12 下午 12:48:02,107210,0,50,830024
7751-UX,90,1,260,←,50,186557,2488592,120.3834,22.4958,,2018/1/12 下午 12:48:32,107210,10,50,830024
7751-UX,90,1,174,↓,50,186557,2488603,120.3834,22.4959,,2018/1/12 下午 12:49:02,107210,11,50,830024
7751-UX,90,2,303,↖,50,186547,2488603,120.3833,22.4959,,2018/1/12 下午 12:49:32,107210,10,50,830024
7751-UX,90,0,231,↙,50,187408,2487968,120.3917,22.4902,,2018/1/12 下午 12:54:03,107214,63,50,830024
7751-UX,90,0,231,↙,50,187398,2487969,120.3916,22.4902,,2018/1/12 下午 12:54:33,107214,10,50,830024
7751-UX,90,0,231,↙,50,187398,2487969,120.3916,22.4902,,2018/1/12 下午 12:55:03,107214,0,50,830024
7751-UX,90,2,340,↖,50,187408,2487968,120.3917,22.4902,,2018/1/12 下午 12:55:34,107214,10,50,830024
7751-UX,90,0,311,↖,50,187325,2487703,120.3909,22.4878,,2018/1/12 下午 12:57:06,107214,53,50,830024
7751-UX,90,2,61,↗,50,187325,2487703,120.3909,22.4878,,2018/1/12 下午 12:57:36,107214,0,50,830024
7751-UX,90,0,72,↗,50,187325,2487703,120.3909,22.4878,,2018/1/12 下午 12:58:06,107214,0,50,830024
7751-UX,90,0,72,↗,50,187315,2487703,120.3908,22.4878,,2018/1/12 下午 12:58:36,107214,10,50,830024
7751-UX,90,0,72,↗,50,187315,2487692,120.3908,22.4877,,2018/1/12 下午 12:59:06,107214,11,50,830024
7751-UX,90,0,72,↗,50,187315,2487703,120.3908,22.4878,,2018/1/12 下午 12:59:36,107214,11,50,830024
7751-UX,90,0,72,↗,50,187315,2487703,120.3908,22.4878,,2018/1/12 下午 01:00:06,107214,0,50,830024
7751-UX,90,0,72,↗,50,187315,2487692,120.3908,22.4877,,2018/1/12 下午 01:00:36,107214,11,50,830024
7751-UX,90,1,72,↗,50,187315,2487692,120.3908,22.4877,,2018/1/12 下午 01:01:07,107214,0,50,830024
7751-UX,90,0,67,↗,50,187520,2487459,120.3928,22.4856,,2018/1/12 下午 01:04:07,364036,70,50,830024
7751-UX,90,0,67,↗,50,187520,2487459,120.3928,22.4856,,2018/1/12 下午 01:04:37,364036,0,50,830024
