Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16
7751-UX,90,0,0,↑,50,188145,2489527,120.3988,22.5043,,2018/1/26 上午 09:38:36,107192,11,50,830024
7751-UX,0,14,145,↘,60,188269,2489493,120.4,22.504,,2018/1/26 上午 09:39:06,604341,129,60,830024
7751-UX,0,35,333,↖,50,188238,2489659,120.3997,22.5055,,2018/1/26 上午 09:39:36,107192,169,50,830024
7751-UX,90,1,328,↖,50,188228,2489682,120.3996,22.5057,,2018/1/26 上午 09:40:06,107192,25,50,830024
7751-UX,0,28,162,↘,50,188249,2489626,120.3998,22.5052,,2018/1/26 上午 09:40:36,107192,60,50,830024
7751-UX,0,60,125,↘,60,188412,2489437,120.4014,22.5035,,2018/1/26 上午 09:41:06,604341,,60,830024
7751-UX,0,42,112,↘,50,188598,2489558,120.4032,22.5046,,2018/1/26 上午 09:41:36,318170,356,50,830024
7751-UX,0,49,169,↘,50,188906,2489424,120.4062,22.5034,,2018/1/26 上午 09:42:06,318190,336,50,830024
7751-UX,90,0,218,↙,50,188906,2489380,120.4062,22.503,,2018/1/26 上午 09:42:36,318190,44,50,830024
7751-UX,0,22,272,←,50,188885,2489358,120.406,22.5028,,2018/1/26 上午 09:43:07,318190,30,50,830024
7751-UX,90,2,254,↙,50,188803,2489347,120.4052,22.5027,,2018/1/26 上午 09:43:37,107380,83,50,830024
7751-UX,90,0,254,↙,50,188824,2489347,120.4054,22.5027,,2018/1/26 上午 09:44:07,107380,21,50,830024
7751-UX,0,37,169,↘,50,188926,2489324,120.4064,22.5025,,2018/1/26 上午 09:44:37,318190,105,50,830024
7751-UX,90,0,78,↗,50,188978,2489258,120.4069,22.5019,,2018/1/26 上午 09:45:07,318190,84,50,830024
7751-UX,90,0,78,↗,50,188978,2489258,120.4069,22.5019,,2018/1/26 上午 09:45:37,318190,0,50,830024
7751-UX,0,21,277,←,50,188957,2489258,120.4067,22.5019,,2018/1/26 上午 09:46:07,318190,21,50,830024
7751-UX,0,30,124,↘,70,188945,2488926,120.4066,22.4989,,2018/1/26 上午 09:46:37,7971,332,70,830024
7751-UX,0,26,96,→,50,188986,2488759,120.407,22.4974,,2018/1/26 上午 09:47:07,107380,172,50,830024
7751-UX,90,0,278,←,50,188996,2488759,120.4071,22.4974,,2018/1/26 上午 09:47:37,107380,10,50,830024
7751-UX,90,0,278,←,50,188996,2488759,120.4071,22.4974,,2018/1/26 上午 09:48:07,107380,0,50,830024
7751-UX,90,0,278,←,50,189007,2488759,120.4072,22.4974,,2018/1/26 上午 09:48:37,107380,11,50,830024
7751-UX,90,0,278,←,50,189007,2488759,120.4072,22.4974,,2018/1/26 上午 09:49:07,107380,0,50,830024
7751-UX,90,0,278,←,50,189007,2488770,120.4072,22.4975,,2018/1/26 上午 09:49:37,107380,,50,830024
7751-UX,90,0,278,←,50,189007,2488770,120.4072,22.4975,,2018/1/26 上午 09:50:07,107380,11,50,830024
7751-UX,90,0,278,←,50,189007,2488770,120.4072,22.4975,,2018/1/26 上午 09:50:37,107380,0,50,830024
7751-UX,90,0,278,←,50,189007,2488770,120.4072,22.4975,,2018/1/26 上午 09:51:07,107380,0,50,830024
7751-UX,90,0,278,←,50,189007,2488770,120.4072,22.4975,,2018/1/26 上午 09:51:37,107380,0,50,830024
7751-UX,90,0,278,←,50,189007,2488770,120.4072,22.4975,,2018/1/26 上午 09:52:07,107380,0,50,830024
7751-UX,90,0,278,←,50,189007,2488770,120.4072,22.4975,,2018/1/26 上午 09:52:37,107380,0,50,830024
7751-UX,0,22,268,←,50,188986,2488770,120.407,22.4975,,2018/1/26 上午 09:53:07,107380,21,50,830024
7751-UX,90,1,20,↗,70,188966,2488926,120.4068,22.4989,,2018/1/26 上午 09:53:37,7971,157,70,830024
7751-UX,71,75,99,→,70,189346,2488836,120.4105,22.4981,,2018/1/26 上午 09:54:07,7971,391,70,830024
7751-UX,0,43,87,→,70,189789,2488778,120.4148,22.4976,,2018/1/26 上午 09:54:37,7971,447,70,830024
7751-UX,208,0,92,→,70,189799,2488778,120.4149,22.4976,,2018/1/26 上午 09:54:38,7971,10,70,830024
7751-UX,90,0,256,↙,70,189809,2488723,120.415,22.4971,,2018/1/26 上午 09:55:08,7971,56,70,830024
7751-UX,90,0,256,↙,70,189809,2488723,120.415,22.4971,,2018/1/26 上午 09:55:38,7971,0,70,830024
7751-UX,90,0,256,↙,70,189799,2488723,120.4149,22.4971,,2018/1/26 上午 09:56:08,7971,10,70,830024
7751-UX,0,49,175,↓,50,189859,2488402,120.4155,22.4942,,2018/1/26 上午 09:56:38,318214,327,50,830024
7751-UX,90,0,184,↓,50,189807,2488335,120.415,22.4936,,2018/1/26 上午 09:57:08,107380,85,50,830024
7751-UX,90,0,184,↓,50,189807,2488335,120.415,22.4936,,2018/1/26 上午 09:57:38,107380,0,50,830024
7751-UX,90,0,184,↓,50,189807,2488335,120.415,22.4936,,2018/1/26 上午 09:58:08,107380,0,50,830024
7751-UX,0,16,6,↑,50,189818,2488358,120.4151,22.4938,,2018/1/26 上午 09:58:38,107380,25,50,830024
7751-UX,71,75,354,↑,50,189839,2488601,120.4153,22.496,,2018/1/26 上午 09:59:08,318214,244,50,830024
7751-UX,90,0,347,↖,70,189769,2489022,120.4146,22.4998,,2018/1/26 上午 09:59:38,7976,427,70,830024
7751-UX,0,38,349,↖,70,189728,2489177,120.4142,22.5012,,2018/1/26 上午 10:00:08,7976,160,70,830024
7751-UX,0,20,260,←,70,189657,2489399,120.4135,22.5032,,2018/1/26 上午 10:00:38,7976,233,70,830024
7751-UX,90,1,275,←,70,189627,2489477,120.4132,22.5039,,2018/1/26 上午 10:01:08,7976,84,70,830024
7751-UX,90,1,275,←,70,189627,2489466,120.4132,22.5038,,2018/1/26 上午 10:01:38,7976,11,70,830024
7751-UX,0,14,233,↙,70,189616,2489455,120.4131,22.5037,,2018/1/26 上午 10:02:08,7976,16,70,830024
7751-UX,0,48,349,↖,70,189678,2489465,120.4137,22.5038,,2018/1/26 上午 10:02:38,7976,63,70,830024
7751-UX,0,44,259,↙,70,189536,2489898,120.4123,22.5077,,2018/1/26 上午 10:03:08,7976,456,70,830024
7751-UX,90,0,100,→,50,189515,2489865,120.4121,22.5074,,2018/1/26 上午 10:03:38,107380,39,50,830024
7751-UX,90,0,100,→,50,189515,2489876,120.4121,22.5075,,2018/1/26 上午 10:04:08,107380,11,50,830024
7751-UX,90,0,100,→,70,189525,2489876,120.4122,22.5075,,2018/1/26 上午 10:04:38,7976,10,70,830024
7751-UX,90,1,78,↗,70,189567,2489909,120.4126,22.5078,,2018/1/26 上午 10:05:08,7976,53,70,830024
7751-UX,71,73,169,↘,70,189628,2489687,120.4132,22.5058,,2018/1/26 上午 10:05:38,7976,230,70,830024
7751-UX,0,36,168,↘,70,189739,2489133,120.4143,22.5008,,2018/1/26 上午 10:06:08,7976,565,70,830024
7751-UX,0,61,170,↓,70,189779,2488945,120.4147,22.4991,,2018/1/26 上午 10:06:39,7976,192,70,830024
7751-UX,71,73,275,←,70,189480,2488824,120.4118,22.498,,2018/1/26 上午 10:07:09,7971,,70,830024
7751-UX,208,0,306,↖,70,189161,2488881,120.4087,22.4985,,2018/1/26 上午 10:07:26,7971,621,70,830024
7751-UX,90,3,169,↘,70,189161,2488892,120.4087,22.4986,,2018/1/26 上午 10:07:39,7971,11,70,830024
7751-UX,90,0,173,↓,70,189172,2488892,120.4088,22.4986,,2018/1/26 上午 10:08:09,7971,11,70,830024
7751-UX,90,0,112,↘,70,189172,2488892,120.4088,22.4986,,2018/1/26 上午 10:08:39,7971,0,70,830024
7751-UX,0,54,289,↖,70,189069,2488903,120.4078,22.4987,,2018/1/26 上午 10:09:09,7971,,70,830024
7751-UX,208,0,305,↖,70,188935,2488959,120.4065,22.4992,,2018/1/26 上午 10:09:19,7971,246,70,830024
7751-UX,0,41,351,↑,50,188947,2489225,120.4066,22.5016,,2018/1/26 上午 10:09:39,318190,266,50,830024
7751-UX,90,0,76,↗,50,188978,2489258,120.4069,22.5019,,2018/1/26 上午 10:10:09,318190,45,50,830024
7751-UX,90,0,76,↗,50,188978,2489258,120.4069,22.5019,,2018/1/26 上午 10:10:39,318190,0,50,830024
7751-UX,0,19,294,↖,50,188947,2489258,120.4066,22.5019,,2018/1/26 上午 10:11:09,318190,31,50,830024
7751-UX,71,56,349,↖,50,188856,2489723,120.4057,22.5061,,2018/1/26 上午 10:11:39,318190,474,50,830024
7751-UX,71,55,348,↖,50,188795,2489989,120.4051,22.5085,,2018/1/26 上午 10:12:09,318190,273,50,830024
7751-UX,0,48,295,↖,50,188652,2490045,120.4037,22.509,,2018/1/26 上午 10:12:39,363251,154,50,830024
7751-UX,0,21,113,↘,50,188476,2489935,120.402,22.508,,2018/1/26 上午 10:13:09,107380,208,50,830024
7751-UX,90,1,113,↘,50,188548,2489902,120.4027,22.5077,,2018/1/26 上午 10:13:39,107380,79,50,830024
7751-UX,0,5,294,↖,50,188517,2489913,120.4024,22.5078,,2018/1/26 上午 10:14:09,107380,33,50,830024
7751-UX,0,14,297,↖,50,188476,2489935,120.402,22.508,,2018/1/26 上午 10:14:39,107380,47,50,830024
7751-UX,0,15,276,←,50,188466,2490057,120.4019,22.5091,,2018/1/26 上午 10:15:09,363251,122,50,830024
7751-UX,0,9,33,↗,60,188384,2490113,120.4011,22.5096,,2018/1/26 上午 10:15:39,607857,99,60,830024
7751-UX,90,1,33,↗,60,188384,2490113,120.4011,22.5096,,2018/1/26 上午 10:16:09,607857,0,60,830024
7751-UX,0,57,14,↗,60,188447,2490223,120.4017,22.5106,,2018/1/26 上午 10:16:39,607857,127,60,830024
7751-UX,0,13,330,↖,50,188448,2490533,120.4017,22.5134,,2018/1/26 上午 10:17:10,318171,425,50,830024
7751-UX,0,26,5,↑,50,188480,2490888,120.402,22.5166,,2018/1/26 上午 10:17:40,107380,356,50,830024
7751-UX,0,20,19,↗,50,188502,2491231,120.4022,22.5197,,2018/1/26 上午 10:18:10,107173,344,50,830024
7751-UX,0,5,17,↗,60,188658,2491629,120.4037,22.5233,,2018/1/26 上午 10:18:40,604310,427,60,830024
7751-UX,0,28,292,↖,60,188370,2491774,120.4009,22.5246,,2018/1/26 上午 10:19:10,604310,322,60,830024
7751-UX,90,0,286,↖,70,188309,2491796,120.4003,22.5248,,2018/1/26 上午 10:19:40,7977,65,70,830024
7751-UX,0,48,296,↖,70,188330,2491995,120.4005,22.5266,,2018/1/26 上午 10:20:10,7977,200,70,830024
7751-UX,208,0,271,←,50,188114,2492052,120.3984,22.5271,,2018/1/26 上午 10:20:27,107121,223,50,830024
7751-UX,0,8,262,←,50,188104,2492063,120.3983,22.5272,,2018/1/26 上午 10:20:40,107121,15,50,830024
7751-UX,90,0,238,↙,60,188094,2492074,120.3982,22.5273,,2018/1/26 上午 10:21:10,604306,15,60,830024
7751-UX,90,1,238,↙,50,188094,2492063,120.3982,22.5272,,2018/1/26 上午 10:21:40,107121,11,50,830024
7751-UX,90,1,315,↖,60,188094,2492074,120.3982,22.5273,,2018/1/26 上午 10:22:10,604306,11,60,830024
7751-UX,90,2,115,↘,50,188114,2492085,120.3984,22.5274,,2018/1/26 上午 10:22:40,318186,23,50,830024
7751-UX,0,14,144,↘,50,188197,2492040,120.3992,22.527,,2018/1/26 上午 10:23:10,364044,94,50,830024
7751-UX,0,5,219,↙,60,188093,2491875,120.3982,22.5255,,2018/1/26 上午 10:23:40,604310,195,60,830024
7751-UX,0,6,10,↑,60,188021,2491897,120.3975,22.5257,,2018/1/26 上午 10:24:10,604310,75,60,830024
7751-UX,90,0,16,↗,60,188021,2491908,120.3975,22.5258,,2018/1/26 上午 10:24:40,604310,11,60,830024
7751-UX,90,0,16,↗,60,188021,2491908,120.3975,22.5258,,2018/1/26 上午 10:25:10,604310,,60,830024
7751-UX,90,0,16,↗,60,188031,2491897,120.3976,22.5257,,2018/1/26 上午 10:25:40,604310,15,60,830024
7751-UX,0,20,62,↗,60,188093,2491875,120.3982,22.5255,,2018/1/26 上午 10:26:10,604310,66,60,830024
7751-UX,0,30,309,↖,50,188186,2492085,120.3991,22.5274,,2018/1/26 上午 10:26:40,107173,230,50,830024
7751-UX,90,0,199,↙,50,188176,2492085,120.399,22.5274,,2018/1/26 上午 10:27:10,107173,10,50,830024
7751-UX,90,1,308,↖,50,188176,2492085,120.399,22.5274,,2018/1/26 上午 10:27:40,107173,0,50,830024
7751-UX,90,1,336,↖,50,188176,2492085,120.399,22.5274,,2018/1/26 上午 10:28:12,107173,0,50,830024
7751-UX,90,0,336,↖,50,188176,2492085,120.399,22.5274,,2018/1/26 上午 10:28:42,107173,0,50,830024
7751-UX,90,0,336,↖,50,188176,2492085,120.399,22.5274,,2018/1/26 上午 10:29:12,107173,0,50,830024
7751-UX,0,24,288,↖,60,188115,2492107,120.3984,22.5276,,2018/1/26 上午 10:29:42,604306,65,60,830024
7751-UX,0,17,27,↗,60,188167,2492273,120.3989,22.5291,,2018/1/26 上午 10:30:12,604306,174,60,830024
7751-UX,0,36,20,↗,60,188219,2492494,120.3994,22.5311,,2018/1/26 上午 10:30:42,604306,227,60,830024
7751-UX,0,53,19,↗,60,188395,2492859,120.4011,22.5344,,2018/1/26 上午 10:31:12,604307,405,60,830024
7751-UX,90,3,292,↖,60,188385,2492959,120.401,22.5353,,2018/1/26 上午 10:31:42,604307,100,60,830024
7751-UX,90,0,292,↖,50,188385,2492970,120.401,22.5354,,2018/1/26 上午 10:32:12,317753,11,50,830024
7751-UX,90,0,68,↗,50,188385,2492970,120.401,22.5354,,2018/1/26 上午 10:32:42,317753,0,50,830024
7751-UX,90,1,79,↗,60,188396,2492981,120.4011,22.5355,,2018/1/26 上午 10:33:12,604307,16,60,830024
7751-UX,90,0,79,↗,60,188396,2492981,120.4011,22.5355,,2018/1/26 上午 10:33:42,604307,0,60,830024
7751-UX,90,0,79,↗,60,188396,2492970,120.4011,22.5354,,2018/1/26 上午 10:34:12,604307,11,60,830024
7751-UX,90,0,79,↗,60,188406,2492981,120.4012,22.5355,,2018/1/26 上午 10:34:42,604307,15,60,830024
7751-UX,0,15,118,↘,60,188416,2492970,120.4013,22.5354,,2018/1/26 上午 10:35:12,604307,15,60,830024
7751-UX,0,9,177,↓,50,188354,2492715,120.4007,22.5331,,2018/1/26 上午 10:35:42,-3551,262,50,830024
7751-UX,89,0,268,←,50,188354,2492715,120.4007,22.5331,,2018/1/26 上午 10:36:12,-3551,0,50,830024
7751-UX,89,2,239,↙,50,188354,2492715,120.4007,22.5331,,2018/1/26 上午 10:36:42,-3551,0,50,830024
7751-UX,0,26,281,←,60,188199,2492561,120.3992,22.5317,,2018/1/26 上午 10:37:12,604307,218,60,830024
7751-UX,0,27,287,↖,50,188179,2492760,120.399,22.5335,,2018/1/26 上午 10:37:42,107173,200,50,830024
7751-UX,90,0,312,↖,50,188107,2492805,120.3983,22.5339,,2018/1/26 上午 10:38:12,107121,85,50,830024
7751-UX,90,0,312,↖,50,188117,2492805,120.3984,22.5339,,2018/1/26 上午 10:38:42,107121,10,50,830024
7751-UX,90,0,312,↖,50,188107,2492805,120.3983,22.5339,,2018/1/26 上午 10:39:12,107121,10,50,830024
7751-UX,90,0,312,↖,50,188107,2492805,120.3983,22.5339,,2018/1/26 上午 10:39:42,107121,0,50,830024
7751-UX,90,0,312,↖,50,188107,2492805,120.3983,22.5339,,2018/1/26 上午 10:40:13,107121,0,50,830024
7751-UX,90,3,123,↘,50,188117,2492805,120.3984,22.5339,,2018/1/26 上午 10:40:43,107121,10,50,830024
7751-UX,0,6,201,↙,50,188189,2492738,120.3991,22.5333,,2018/1/26 上午 10:41:13,107173,98,50,830024
7751-UX,90,1,219,↙,50,188189,2492738,120.3991,22.5333,,2018/1/26 上午 10:41:43,107173,0,50,830024
7751-UX,0,32,199,↙,50,188158,2492638,120.3988,22.5324,,2018/1/26 上午 10:42:13,107121,105,50,830024
7751-UX,0,33,196,↙,60,188188,2492483,120.3991,22.531,,2018/1/26 上午 10:42:43,604306,158,60,830024
7751-UX,0,21,195,↙,60,188146,2492295,120.3987,22.5293,,2018/1/26 上午 10:43:13,604306,193,60,830024
7751-UX,90,0,214,↙,60,188115,2492185,120.3984,22.5283,,2018/1/26 上午 10:43:43,604306,114,60,830024
7751-UX,90,0,214,↙,60,188115,2492185,120.3984,22.5283,,2018/1/26 上午 10:44:13,604306,0,60,830024
7751-UX,90,0,214,↙,60,188105,2492185,120.3983,22.5283,,2018/1/26 上午 10:44:43,604306,10,60,830024
7751-UX,0,12,187,↓,60,188104,2492151,120.3983,22.528,,2018/1/26 上午 10:45:13,604306,34,60,830024
7751-UX,0,44,114,↘,50,188258,2492029,120.3998,22.5269,,2018/1/26 上午 10:45:43,364044,196,50,830024
7751-UX,0,6,212,↙,70,188299,2491829,120.4002,22.5251,,2018/1/26 上午 10:46:13,7977,204,70,830024
7751-UX,0,67,226,↙,70,188133,2491686,120.3986,22.5238,,2018/1/26 上午 10:46:43,7977,219,70,830024
7751-UX,71,73,187,↓,70,187864,2491222,120.396,22.5196,,2018/1/26 上午 10:47:13,7977,536,70,830024
7751-UX,0,26,195,↙,70,187801,2490923,120.3954,22.5169,,2018/1/26 上午 10:47:43,7977,306,70,830024
7751-UX,0,35,186,↓,70,187769,2490636,120.3951,22.5143,,2018/1/26 上午 10:48:13,7977,289,70,830024
7751-UX,90,0,185,↓,50,187758,2490525,120.395,22.5133,,2018/1/26 上午 10:48:43,318215,112,50,830024
7751-UX,0,18,250,↙,60,187532,2490493,120.3928,22.513,,2018/1/26 上午 10:49:13,607863,228,60,830024
7751-UX,0,29,183,↓,50,187500,2490205,120.3925,22.5104,,2018/1/26 上午 10:49:43,318154,290,50,830024
7751-UX,90,1,44,↗,50,187562,2490194,120.3931,22.5103,,2018/1/26 上午 10:50:13,107179,63,50,830024
7751-UX,90,0,44,↗,50,187562,2490194,120.3931,22.5103,,2018/1/26 上午 10:50:43,107179,0,50,830024
7751-UX,90,1,44,↗,50,187562,2490194,120.3931,22.5103,,2018/1/26 上午 10:51:13,107179,0,50,830024
7751-UX,90,1,44,↗,50,187551,2490194,120.393,22.5103,,2018/1/26 上午 10:51:44,318154,11,50,830024
7751-UX,0,4,63,↗,50,187562,2490194,120.3931,22.5103,,2018/1/26 上午 10:52:13,107179,11,50,830024
7751-UX,0,10,221,↙,50,187643,2490094,120.3939,22.5094,,2018/1/26 上午 10:52:44,107179,129,50,830024
7751-UX,0,41,184,↓,50,187468,2490017,120.3922,22.5087,,2018/1/26 上午 10:53:14,318154,191,50,830024
7751-UX,0,17,252,↙,60,187447,2489829,120.392,22.507,,2018/1/26 上午 10:53:44,604321,189,60,830024
7751-UX,90,0,255,↙,50,187365,2489818,120.3912,22.5069,,2018/1/26 上午 10:54:14,318195,83,50,830024
7751-UX,90,0,255,↙,50,187365,2489818,120.3912,22.5069,,2018/1/26 上午 10:54:44,318195,0,50,830024
7751-UX,90,0,255,↙,50,187365,2489818,120.3912,22.5069,,2018/1/26 上午 10:55:14,318195,0,50,830024
7751-UX,90,1,255,↙,50,187365,2489818,120.3912,22.5069,,2018/1/26 上午 10:55:44,318195,0,50,830024
7751-UX,90,0,255,↙,50,187365,2489807,120.3912,22.5068,,2018/1/26 上午 10:56:14,318195,11,50,830024
7751-UX,90,0,255,↙,50,187365,2489807,120.3912,22.5068,,2018/1/26 上午 10:56:44,318195,0,50,830024
7751-UX,90,0,255,↙,50,187365,2489807,120.3912,22.5068,,2018/1/26 上午 10:57:14,318195,0,50,830024
7751-UX,90,1,255,↙,50,187365,2489807,120.3912,22.5068,,2018/1/26 上午 10:57:44,318195,0,50,830024
7751-UX,0,15,256,↙,50,187241,2489807,120.39,22.5068,,2018/1/26 上午 10:58:14,333360,124,50,830024
7751-UX,0,9,267,←,50,187210,2489708,120.3897,22.5059,,2018/1/26 上午 10:58:44,333360,104,50,830024
7751-UX,90,1,321,↖,50,187169,2489719,120.3893,22.506,,2018/1/26 上午 10:59:14,107179,42,50,830024
7751-UX,90,0,321,↖,50,187169,2489730,120.3893,22.5061,,2018/1/26 上午 10:59:44,107179,11,50,830024
7751-UX,90,0,321,↖,50,187169,2489730,120.3893,22.5061,,2018/1/26 上午 11:00:14,107179,0,50,830024
7751-UX,90,0,321,↖,50,187169,2489730,120.3893,22.5061,,2018/1/26 上午 11:00:45,107179,0,50,830024
7751-UX,90,1,321,↖,50,187169,2489730,120.3893,22.5061,,2018/1/26 上午 11:01:15,107179,0,50,830024
7751-UX,90,0,321,↖,50,187169,2489719,120.3893,22.506,,2018/1/26 上午 11:01:46,107179,11,50,830024
7751-UX,90,2,321,↖,50,187169,2489719,120.3893,22.506,,2018/1/26 上午 11:02:16,107179,0,50,830024
7751-UX,0,31,89,→,50,187323,2489752,120.3908,22.5063,,2018/1/26 上午 11:02:46,107179,157,50,830024
7751-UX,90,0,74,↗,50,187364,2489685,120.3912,22.5057,,2018/1/26 上午 11:03:16,107179,79,50,830024
7751-UX,90,0,74,↗,50,187364,2489685,120.3912,22.5057,,2018/1/26 上午 11:03:46,107179,0,50,830024
7751-UX,90,1,74,↗,50,187364,2489674,120.3912,22.5056,,2018/1/26 上午 11:04:16,107179,11,50,830024
7751-UX,0,4,173,↓,50,187425,2489618,120.3918,22.5051,,2018/1/26 上午 11:04:46,107179,83,50,830024
7751-UX,0,10,306,↖,50,187220,2489597,120.3898,22.5049,,2018/1/26 上午 11:05:16,107179,206,50,830024
7751-UX,0,35,96,→,50,187282,2489807,120.3904,22.5068,,2018/1/26 上午 11:05:46,318195,219,50,830024
7751-UX,0,37,176,↓,50,187457,2489773,120.3921,22.5065,,2018/1/26 上午 11:06:16,318154,178,50,830024
7751-UX,0,4,144,↘,50,187487,2489651,120.3924,22.5054,,2018/1/26 上午 11:06:46,318154,126,50,830024
7751-UX,0,5,222,↙,50,187508,2489651,120.3926,22.5054,,2018/1/26 上午 11:07:16,318154,21,50,830024
7751-UX,0,5,234,↙,50,187487,2489651,120.3924,22.5054,,2018/1/26 上午 11:07:46,318154,21,50,830024
7751-UX,90,0,22,↗,50,187528,2489563,120.3928,22.5046,,2018/1/26 上午 11:08:16,107179,97,50,830024
7751-UX,90,0,22,↗,50,187528,2489563,120.3928,22.5046,,2018/1/26 上午 11:08:46,107179,0,50,830024
7751-UX,90,0,22,↗,50,187528,2489563,120.3928,22.5046,,2018/1/26 上午 11:09:16,107179,0,50,830024
7751-UX,0,38,352,↑,50,187467,2489740,120.3922,22.5062,,2018/1/26 上午 11:09:46,318154,187,50,830024
7751-UX,0,31,271,←,60,187437,2489873,120.3919,22.5074,,2018/1/26 上午 11:10:16,604321,136,60,830024
7751-UX,90,3,186,↓,50,187231,2489830,120.3899,22.507,,2018/1/26 上午 11:10:46,333360,210,50,830024
7751-UX,90,0,274,←,50,187128,2489830,120.3889,22.507,,2018/1/26 上午 11:11:16,318195,103,50,830024
7751-UX,0,30,233,↙,50,186984,2489753,120.3875,22.5063,,2018/1/26 上午 11:11:46,318195,163,50,830024
7751-UX,0,12,195,↙,50,187045,2489686,120.3881,22.5057,,2018/1/26 上午 11:12:17,364039,91,50,830024
7751-UX,0,31,69,↗,50,186911,2489720,120.3868,22.506,,2018/1/26 上午 11:12:47,318207,138,50,830024
7751-UX,90,1,111,↘,50,187046,2489797,120.3881,22.5067,,2018/1/26 上午 11:13:17,364039,155,50,830024
7751-UX,90,0,141,↘,50,187046,2489808,120.3881,22.5068,,2018/1/26 上午 11:14:17,364039,11,50,830024
7751-UX,90,1,318,↖,50,187046,2489808,120.3881,22.5068,,2018/1/26 上午 11:14:47,364039,0,50,830024
7751-UX,0,37,227,↙,50,186963,2489742,120.3873,22.5062,,2018/1/26 上午 11:15:17,107179,106,50,830024
7751-UX,0,24,348,↖,60,186912,2489775,120.3868,22.5065,,2018/1/26 上午 11:15:47,607862,61,60,830024
7751-UX,0,12,270,←,50,186717,2489854,120.3849,22.5072,,2018/1/26 上午 11:16:17,107179,210,50,830024
7751-UX,90,1,304,↖,50,186696,2489865,120.3847,22.5073,,2018/1/26 上午 11:16:47,107179,24,50,830024
7751-UX,90,0,294,↖,50,186696,2489876,120.3847,22.5074,,2018/1/26 上午 11:17:17,107179,11,50,830024
7751-UX,90,3,11,↑,50,186706,2489876,120.3848,22.5074,,2018/1/26 上午 11:17:47,107179,10,50,830024
7751-UX,90,2,197,↙,50,186696,2489865,120.3847,22.5073,,2018/1/26 上午 11:18:17,107179,15,50,830024
7751-UX,90,0,197,↙,50,186696,2489865,120.3847,22.5073,,2018/1/26 上午 11:18:47,107179,0,50,830024
7751-UX,90,0,197,↙,50,186696,2489865,120.3847,22.5073,,2018/1/26 上午 11:19:17,107179,0,50,830024
7751-UX,0,31,79,↗,50,186809,2489842,120.3858,22.5071,,2018/1/26 上午 11:19:47,333363,115,50,830024
7751-UX,0,41,246,↙,60,186798,2489732,120.3857,22.5061,,2018/1/26 上午 11:20:17,607862,111,60,830024
7751-UX,0,4,75,↗,60,186881,2489753,120.3865,22.5063,,2018/1/26 上午 11:20:47,607862,86,60,830024
7751-UX,90,1,55,↗,60,186932,2489798,120.387,22.5067,,2018/1/26 上午 11:21:17,607862,68,60,830024
7751-UX,90,0,55,↗,60,186932,2489798,120.387,22.5067,,2018/1/26 上午 11:21:47,607862,0,60,830024
7751-UX,90,0,55,↗,60,186922,2489798,120.3869,22.5067,,2018/1/26 上午 11:22:17,607862,10,60,830024
7751-UX,0,52,49,↗,60,186994,2489864,120.3876,22.5073,,2018/1/26 上午 11:22:47,604323,98,60,830024
7751-UX,0,40,319,↖,60,187036,2489985,120.388,22.5084,,2018/1/26 上午 11:23:17,604322,128,60,830024
7751-UX,0,4,333,↖,60,186903,2490274,120.3867,22.511,,2018/1/26 上午 11:23:48,604322,318,60,830024
7751-UX,90,0,333,↖,60,186914,2490274,120.3868,22.511,,2018/1/26 上午 11:24:18,604322,11,60,830024
7751-UX,90,1,333,↖,60,186914,2490274,120.3868,22.511,,2018/1/26 上午 11:24:48,604322,0,60,830024
7751-UX,90,0,333,↖,60,186903,2490274,120.3867,22.511,,2018/1/26 上午 11:25:18,604322,11,60,830024
7751-UX,90,0,333,↖,60,186903,2490274,120.3867,22.511,,2018/1/26 上午 11:25:48,604322,0,60,830024
7751-UX,90,2,327,↖,60,186903,2490285,120.3867,22.5111,,2018/1/26 上午 11:26:18,604322,11,60,830024
7751-UX,0,52,133,↘,60,186985,2490041,120.3875,22.5089,,2018/1/26 上午 11:26:48,604322,257,60,830024
7751-UX,0,30,61,↗,60,187159,2489974,120.3892,22.5083,,2018/1/26 上午 11:27:18,604327,186,60,830024
7751-UX,90,1,54,↗,60,187263,2490073,120.3902,22.5092,,2018/1/26 上午 11:27:48,607863,144,60,830024
7751-UX,90,0,54,↗,60,187252,2490073,120.3901,22.5092,,2018/1/26 上午 11:28:18,607863,11,60,830024
7751-UX,90,1,54,↗,60,187252,2490073,120.3901,22.5092,,2018/1/26 上午 11:28:48,607863,0,60,830024
7751-UX,90,0,54,↗,60,187252,2490073,120.3901,22.5092,,2018/1/26 上午 11:29:18,607863,0,60,830024
7751-UX,0,46,30,↗,60,187335,2490172,120.3909,22.5101,,2018/1/26 上午 11:29:48,607863,129,60,830024
7751-UX,0,38,26,↗,60,187460,2490404,120.3921,22.5122,,2018/1/26 上午 11:30:18,607863,264,60,830024
7751-UX,90,0,305,↖,50,187429,2490460,120.3918,22.5127,,2018/1/26 上午 11:30:48,107179,64,50,830024
7751-UX,90,0,305,↖,50,187429,2490460,120.3918,22.5127,,2018/1/26 上午 11:31:18,107179,0,50,830024
